idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
851,refs/heads/master,644dc478687efbfc76dfec9836bb402be565c04c,ecc39d2760674b6bca40292bb491031802af9a5d,7803c56d502b04d48c32deb3d56e70ef42e58a1e,,True,True,True,65,2039,False,81688bb1f7d69d4b6b7f7767475e6a62db6ffdbbab4179f0d52a0148ea393767,Tests_failed,f15885d9737a5b430b7ab0cfc0d1b86ce8aa4e5fc247e22e0650de6e9b12aacb,Tests_failed,False,False
852,refs/heads/master,7803c56d502b04d48c32deb3d56e70ef42e58a1e,65e57c13fbd30b6ff37b388674933e335beb38b5,aea01551e9d8e677f708efa9f34d7bba0eac9a9f,,False,True,True,5,15,False,,,,,,False
853,refs/heads/master,65e57c13fbd30b6ff37b388674933e335beb38b5,708414bfd8eaf03409688d75e78df81af31cd35c,5d8a60ae963d672909658a6ddb28576cbea1249f,,False,True,True,4,11,False,,,,,,False
860,refs/heads/master,d17e6ce3ebd74020428258e703c6718ef308b77a,348414f102dc79d1913e6a13d5b253bc38187d08,92007d1d7d867ccf1d34c6ea938e1c078c58df53,,False,True,True,10,87,False,,,,,,False
865,refs/heads/master,348414f102dc79d1913e6a13d5b253bc38187d08,e5265c04f8542a8a56513f7f5be5f9298305a4e5,56f7c3654001ccdc77464f9ad985cdf98518c14f,,True,True,True,189,4872,False,c1d31bd82036050fe57540fb6d5bff587943812fb59268058dec03a191957c32,Tests_failed,5c0509f3b6d73d099c14675d6d8852ae0af27600e7d062c40c0e1dc246c77017,Tests_failed,False,False
867,refs/heads/master,88de7eddc8326194e3fd0b019826ea637cd7217a,b66848e10a7e1ec2b8206e335d76a08418641029,56f7c3654001ccdc77464f9ad985cdf98518c14f,,True,True,True,154,3206,False,f0a35b80dc83002ae523b46619df4ba8716e8b7d3d0572df040d06923c5e3c5e,Tests_failed,5c0509f3b6d73d099c14675d6d8852ae0af27600e7d062c40c0e1dc246c77017,Tests_failed,False,False
870,refs/heads/master,cab03551415a431032c410430ba7c12c82c5dec3,266f569a6496af6984046fbe9bbbe61fd11006e0,b59aa68a3203f1f78cf9579b29f2e8190acdfcd9,,False,True,True,7,58,False,,,,,,False
871,refs/heads/master,266f569a6496af6984046fbe9bbbe61fd11006e0,2ada081dad49cd681abf210049226ac04f21dbf9,5ef01bf8710872e1db4de242a328761156ee53fa,,False,True,True,162,4890,False,,,,,,False
874,refs/heads/master,ce2c062b446e11fa5021772467bb25110101f1ad,59761a03b6bf2adde087b9498ab79448e2f15209,5cffab9a0625d980e86de781c0ca4c23617c0041,,True,True,True,88,2227,False,8aaf0634cff8b26f6f924c1add793c5112702727195827a2d67f7a086fbb7442,Tests_failed,0d695917a450a4b259ee67485806a05a753874932c33aa9b23ae969a82a6d697,Tests_failed,False,False
875,refs/heads/master,e5265c04f8542a8a56513f7f5be5f9298305a4e5,eb85af86b9b35061f64074e9845393f46822800f,5cffab9a0625d980e86de781c0ca4c23617c0041,,False,True,True,36,520,False,,,,,,False
876,refs/heads/master,5cffab9a0625d980e86de781c0ca4c23617c0041,7d80117a64de254e1976daf54476a979a4c93268,313ecf7d87e16463b54c3e15a929c40aa7612760,,False,True,True,28,434,False,,,,,,False
877,refs/heads/master,7d80117a64de254e1976daf54476a979a4c93268,00335b4d7ca31868758cdf446a8f1b1d3b4ea08c,ac5eeb96b768bf2655959d8dd847e692797dd804,,False,True,True,14,69,False,,,,,,False
879,refs/heads/master,3fe861e72701987e2ab4b76ec409b379aa494ad4,ab33e553e74357f084d7db5c1350788035f292a4,e53b05cf710fc6fb193b4bf69ea41841bdf0c3fd,,False,True,True,10,81,False,,,,,,False
880,refs/heads/master,e53b05cf710fc6fb193b4bf69ea41841bdf0c3fd,113215395342fc00425bf9ced58750f4d038c037,00f058a9596046ef8e0af57f65b76dae122f5e3c,,False,True,True,6,255,False,,,,,,False
881,refs/heads/master,76134247b5d2680fd7530528466aa7249ad6f949,d999b52551c5ad20bbafe6f1eb4409164a1b7ab4,113215395342fc00425bf9ced58750f4d038c037,,False,True,True,7,238,False,,,,,,False
885,refs/heads/master,150622d2b57cb1b6bf846a2d255ec298752d0885,3b6229841c1b3f959cf2150472e532e41522041d,63a52b2edf596e9a40099b09e90cd07e78819b75,,True,True,True,10,85,False,bf3e29c9689432311fb7d3a35f125ae355e1cd0b8b8e28b433b3baeb3bfe23ad,Tests_failed,ce4b65221679ff6d5e1424cf439f96370efe42ddaec098ff196442398b8fc8cb,Tests_failed,False,False
887,refs/heads/master,67447a51b71cc0b0d010592153c61ef4e1054b45,23d3a94282436379f4fd01620eddaf685048f0d4,5c8e91a75f5b650c750f7a54569ebfd4e45c22e8,,False,True,True,24,301,False,,,,,,False
890,refs/heads/master,dc7a70c9cec64373ab62c98e2cd26736480c31dc,e4e75e86c98f5e40fa6842eb3780efde8d82dcdb,d8a27d85efc9f786f5b0a744b7ae1d35dc4d6b23,,True,True,True,144,3224,False,8df698143bab091b45d05c7443b563d6364bab28989d1c5b2c64a1ac00e6d6ef,Tests_failed,f68f32796f17a93f16f2bda07a1a5f0d4c9f1948f5922949030bf19acc2f28f4,Tests_failed,False,False
892,refs/heads/master,9ad304fdbe48da1addb9f6a04b8e1e5a229c8031,9f861e7f3c59a6b1487a6064fc57ab4389a0145c,fdf4187044f94915843d349ac39044d52cbe1d05,,True,True,True,159,4695,False,adbf4a57870437276a8957a6a0e0c2d21bb56efd685ec42af31b67cd26574b09,Tests_failed,3d8217fc256d004bbe328099efb2fa2374759bdd05f939e3cbbea3a7456178d4,Tests_failed,False,False
894,refs/heads/master,32af0079c7b19d5a8d562103e3c6e007a5b12a20,1a88a395e3a87840bbc4d6afe9653101a266b0f1,026f3d7195c578cefc3f91b885a785c14cd6ccc6,,True,True,True,49,1134,False,c3e180f40ffefba83fdede3a0bcc4678d2223c1f85dcea31e9d91eccf47ae52a,Tests_failed,ff7f38a0934ce88ea22329c3b02edb2e48c8ab9a75c600414225ad63418bf0e0,Tests_failed,False,False
895,refs/heads/master,90a2c3cc14b3822626bc1e56310a9998185229e9,8f70b6139c533509ad503cfaa56dfe0e5701eef4,604dec97a27e73120a8146ba019ad23d086303b4,,False,True,True,60,1864,False,,,,,,False
901,refs/heads/master,32e7f2ef276fe790cd9c4e9f1c9f95f6e5cdf53d,953c9754433a72b8fd2fdafa7b75cbbcb6490511,70b09482e794ddab0b6ded01237a71f52542836d,,True,True,True,74,1616,False,1f9aa53a6115d9ac25e7c43476b847c20a8e6cbb888bb728925c01dce0a83295,Tests_failed,69a8de3a29a263b05efd7d1d7a95d465e817d3ab84e3e8cdceb3cc5b16daee14,Tests_failed,False,False
904,refs/heads/master,4ef7ffbf6a35042368df60e1863abebf696f9d70,a81404fc858ae570bbab93f24ccc81bbba760cb0,8ff357f6d073d4e2d199704f6e1256023b6ca134,,False,False,True,7,23,False,,,,,,False
906,refs/heads/master,2e7a2c076d73f658cc9f93e0861497e8b453c712,2ee1bcdbd890d3144fa2c8fdf305e8597ccb3032,681d56b7d1e76f28976592d218c8d7783962d65b,,False,True,True,8,17,False,,,,,,False
908,refs/heads/master,bdc4d0f188c5d98731aa2ea0d537a1625be24818,ee462c37c867eca716dcf276a0cdbc9837b9ee54,835437c6515085e987a338db4b7964c4c71d866f,,False,True,True,3,134,False,,,,,,False
909,refs/heads/master,6ce856169f2679dc17ad759cbede741b3b2fb608,f14dbad8c0e63c7ec5c4fc478643845a75a1c724,d77a6b858c02fffa7c63147856d02b9ee51185fa,,False,True,True,9,177,False,,,,,,False
911,refs/heads/master,4a2280d3b68aa4b24685e1024487640df0b2bc95,8d3250ac0249b94fba154f65e3535fdf6510b0e6,8d9f46a81caf10f59e3fb347f642d7fd765ae7e1,,False,True,True,5,29,False,,,,,,False
912,refs/heads/master,8d3250ac0249b94fba154f65e3535fdf6510b0e6,af1f16b85ceee61ee7c3f12860406099cf1aa1e0,80d77e9007d8b78bdc8cdaee1417a95acd58c8d9,,False,True,True,4,28,False,,,,,,False
914,refs/heads/master,3e0ee276f92b0a45652feb18997d8df9ac9d6c15,c9a29f1f7c56641b992663d3673e0e0fc880a8b1,95ce1401c7974ea5e366bb8fa348dfcc8038305d,,False,True,True,4,20,False,,,,,,False
918,refs/heads/master,ead84fca4246c14b505ebebbe5677ddebfbe97ea,3035874ef1576d7783c36325011e1ab84e12f8d8,bb399851f29be96081aede6815f5e874018d94e8,,True,True,True,8,55,False,aded1021f8a78b66ed38bcfee7c785758c735265644feba95afc63e5231262f7,Tests_failed,4db58c909e54721803b96fdb6823e069a218e99e93c856615703606aaf63baf6,Tests_failed,False,False
919,refs/heads/master,3035874ef1576d7783c36325011e1ab84e12f8d8,43be538a3d5f8f7ed73637eecae5ed2d757b8db6,18647ef646186976bc89a694b16d9585ba8fb09e,,False,False,True,19,41,False,,,,,,False
922,refs/heads/master,795ef3457b7bdf3c8b76d0b5ba8f5a976941ecef,499b8d7761417fa35afd2f3bfbe7f889eac5dd5f,97db3612a69c0d02af45e085037c459695f5b87a,,False,True,True,4,28,False,,,,,,False
923,refs/heads/master,97db3612a69c0d02af45e085037c459695f5b87a,79afee0c79d3840404ade59e3d945f5b366fe208,219cddb96ccbd56875540372b2e1d8edb68439d4,,False,True,True,11,180,False,,,,,,False
924,refs/heads/master,79afee0c79d3840404ade59e3d945f5b366fe208,aa5218144e7f4688a8b05a19f11574eb2af32852,71a4a4b02738e4c981fa632e96cf90cc144b958e,,False,True,True,10,173,False,,,,,,False
925,refs/heads/master,aa5218144e7f4688a8b05a19f11574eb2af32852,e27a6b8a02d91521c16cc0535e49efbf72c74dd4,a939cbcb5afa6ca8380f45a7bae49ab1afd8bbaa,,False,True,True,9,85,False,,,,,,False
927,refs/heads/master,7793e31902361bf18fa0300daeaad563ca01f47c,f685d1fc6cbd25c2f705a41c66223465996f51b2,aa4624bfa5a59ba8be89b7a419d7dce8efe1d54a,,False,True,True,11,77,False,,,,,,False
928,refs/heads/master,aeab1fc576466f109129ca1a34cb88aa80da7d9e,db548a086c82d58435b817dac6debf3f084bab89,d807683bf9c15e3dbd3cbbbd59d473e486ca8859,,False,False,True,8,23,False,,,,,,False
929,refs/heads/master,7bbc736e73995f6b7a4d91e6b0dd3a201b559263,0066469b989cfe7a457fbf4a027dd679d1a0885a,adf865e30445546166a15f8ecfe582d64522a4e3,,False,True,True,10,31,False,,,,,,False
933,refs/heads/master,ebf5f7a3701c66cd187239e48568ca6031e4dc18,cfe9e00fe6c09340e598ee640b91c5cd7f5584f0,4f8a3965697f733f2564e0b7fd2460665821f8c3,,False,False,True,3,19,False,,,,,,False
937,refs/heads/master,31fd2512fd72442f44c75624db6ca4493d7e08e0,2808b029e439b08b885ba96ef8d0bb2168bd4f53,d4f66d426326116b1eb8feeb85309cfcc5b6d543,,False,True,True,23,287,False,,,,,,False
938,refs/heads/master,d4f66d426326116b1eb8feeb85309cfcc5b6d543,647498757bbc1aee74008d6993c477fdf68fcbe9,482e17b9f96c9993f64b21e9af8d8ced6b769e39,,False,True,True,24,215,False,,,,,,False
940,refs/heads/master,cea700a85504c1100c452a3b5059fd0da7d6c200,3cd7e931f061222db9bbeffe7ac67ffb340e1e24,69ea0562725f37ca2fda7e064f05a0112c2d86e7,,False,True,True,23,203,False,,,,,,False
943,refs/heads/master,48f5f075259f12e9e9582868e34224a09f6e5017,9f032fed5aa2c69889c8923dc4f3c8e5bb552253,afde72d9f4b0c1fe96d62b224bc77d2bb53441b1,,False,True,True,21,764,False,,,,,,False
945,refs/heads/master,9863e783177a21e83318b95db016751998e23cbc,5f0b81169e0bee252b7c01792886d86328390b92,bd521f5533bee89859da7348cc0eaa12ff620dfd,,False,False,True,5,330,False,,,,,,False
947,refs/heads/master,272adee0f9df8ed90a713601f5a1541343e09322,788abf5cd385f12620379f9ba8e1c1a01ad0be4c,4c3d80fa82f2d448e1a84f6a02bbc0a024bc6151,,False,True,True,33,494,False,,,,,,False
948,refs/heads/master,47463240c804363b42718962b2df7ad5cf2bb8a8,e7f83a95ebbddf2f394904d5ba034f2066420221,c0f87e6d8a5bccfe45fa5526e8a7b2c2f41ac889,,False,True,True,6,48,False,,,,,,False
949,refs/heads/master,9407fefb518210dbcc2bcad48f5fa7f31a223683,30b1dd109c067026dd8517fea2bea9b12068412c,3247dc84d786e3cb82550469c92fe046ff3bec89,,False,True,True,21,40,False,,,,,,False
954,refs/heads/master,d2927174d3eed1a48f544617985ca8383cbaff82,cfd7d18dd08b7899086188e70cccecf84a783206,b64f22fbb19aa899af6b9e7fa57b5a47a4d7093b,,False,True,True,74,1228,False,,,,,,False
955,refs/heads/master,97bbc4e06a6a839bc7f9163fcb169aeb2b927865,ac95c09c7b031ea79f98f3e4aa20c3ac96475d2e,c157221ff2e1fc0c7cc393adf00d67a9eb50210a,,False,True,True,23,127,False,,,,,,False
957,refs/heads/master,899f957142989ff16d317c7eaeef73560f12bc7e,29fed73091f39155923b6951f39bda6a66242268,32efd6b41c7cb1fd3ca68d38134870ff060599d6,,False,True,True,32,442,False,,,,,,False
958,refs/heads/master,19bb50bc441f75e67bf48b07e3aade779f8c0c1a,aeb80cd7263c7910277c8927abe80170b0432da2,f36736c294e566f0c1b2b4fa95b0b21d2f0f87ae,,False,True,True,21,405,False,,,,,,False
960,refs/heads/master,db1747d960397ee4e175e82a948e15f2faca1488,9f61924b0e031b92fbd4b6b74fef9c3443a2be12,1238532e553dfed746c5ccb5b803d0de97eeee5f,,False,True,True,20,581,False,,,,,,False
961,refs/heads/master,1b0b572b66293304e457c2c5157b7b1fa3fdbb28,08dd7eaf6859093fce17bb0a14917be7b99d8bd6,e6d0e6cc47264f7a2e98fd73520a5cdc382b14cb,,True,True,True,7,26,False,776eeeb2b14fd4af10fa17d64e2dd211c54a1a5d9df7986a96c468741d388d8c,Tests_failed,53f25153cb3dfc0331737757d78e9bb75ecebbb68bfd31c4ba401084c0c27bf9,Tests_failed,False,False
962,refs/heads/master,8582db0613f547483a045f2d8a94ace306e9a417,5fafc0b879408b6485f5aee1c473733bb905abce,7f26fd2371cd327f7f0856d360c8689bc75e765d,,False,True,True,14,170,False,,,,,,False
964,refs/heads/master,af3a2a838522fa706a722d4eb49937878084376c,e2813326560bb98e668f0cd6594a999d9712db85,4dacd115ccd668936c00b767740ec5ceff3b5d4a,,False,True,True,6,373,False,,,,,,False
965,refs/heads/master,2a138217b413dda8d07bb89bed0ad0e0fc4b906a,5927fe23c95e8d3d6ba91373493f8969904619af,215c9935e5acd6d5768875c20e22f17783a080c6,,True,True,True,4,121,False,4ff3f5beb29c2f37849831a5ddcb6828a70ffca2284f1b5d4fd30feb5b94c718,Tests_failed,f57e5fa3322e3e5c5792ff63b3b3ed96ca5b570ffb6316f28be0da091390d3a7,Tests_failed,False,False
966,refs/heads/master,215c9935e5acd6d5768875c20e22f17783a080c6,d4438447accef7f9e7cd08881f09fa59093b3acc,99c422d2cfc31dfdf44791bed5190b6dc7db9ce4,,True,True,True,5,119,False,fee2c3c19ce37dc28128af012859d9dbe42d9c4646bd4b1631824f9d0fc1ac02,Tests_failed,59c20ad862db278d56ae40292d22c62eed8efe00b1fbddb8991202c3366b5a32,Tests_failed,False,False
967,refs/heads/master,c92073879c8c7459490ee27cb4a3645dbe48001e,33bad99ca1edb859046137044f2a170ffc006fd1,cf3a29d0deda592a5d5da92437870f6a2c5d4971,,True,True,True,9,370,False,971f21fe8afe0aecdce5a13b60a9582894dafc7047109f23ae7603ca53c1d43c,Tests_failed,2c832593c9b2a8bd2caebd04ede708344f85fe7c9ec11d25ec8a99e3b78a8f93,Tests_failed,False,False
969,refs/heads/master,91892070f91e45750b29b5081316bd6ddbded5e8,be75314b484a97a2ff8bd787bc5747ed52bdc634,02419f892a96d6f4e94cbe2af03b1ae999628f54,,False,True,True,3,7,False,,,,,,False
980,refs/remotes/origin/QUERYDSL_3,254bd71d716ccf69f62163d0a65076b739522e78,7123211a115b99090e28aed744094a0cbb4d92b4,13692d42e7127d0a7825be1aca7b752fd8a85bc8,,False,True,True,6,76,False,,,,,,False
986,refs/remotes/origin/QUERYDSL_3,4f1e3d83af36395859b945d79b1c19133ee5f960,ac32ff17c4866a42867ddd25d67e9c8e1b71d742,840363a3695995e0a081fa61d540200722fa349e,,False,True,True,13,82,False,,,,,,False
988,refs/remotes/origin/QUERYDSL_3,a468453e9312573d4d7695d9286e7193d956f531,c2c568a76e14f3973f916fd7f5aea8c25fecf7fb,b78fce43e9a564004ffa4630e3fb4716a98b06a2,,False,True,True,101,9890,False,,,,,,False
990,refs/remotes/origin/QUERYDSL_3,0f634015b4fbc44a267a5b79f80105cbd6422a46,0122f588f432b5e2ab56ada96fc5e53b954de4b5,4c7bf609cfd00b8b724436615e8a3b7ac01ae91d,,False,True,True,94,9768,False,,,,,,False
998,refs/remotes/origin/QUERYDSL_3,80c88c4977dceb9e0b992327ad07e0ca1b942864,523c01906cfb4d548173f9b32cd8030c06f8cf67,940f1cea6b14c4ef9365b00ce209931e067bf029,,False,True,True,7,88,False,,,,,,False
999,refs/remotes/origin/QUERYDSL_3,523c01906cfb4d548173f9b32cd8030c06f8cf67,7b53d3b8faae4716a2eb15b8f777e43db47158ac,b45f01ab8b16375518439ef86fafb36055e7c409,,False,True,True,18,467,False,,,,,,False
1002,refs/remotes/origin/QUERYDSL_3,997cded2ddefd7f4a2346ca6cf3cb783be1bea92,aee953146a4669a0b27a30da329fbf8e123d7884,6a5e682e2faa7a7d412d4f332d718b34930f629f,,False,True,True,14,392,False,,,,,,False
1008,refs/remotes/origin/QUERYDSL_3,5bf8e8aa9fb376b72c825ea046191aaf8f54dcf0,c9cffb7ac0a7c04267a9a523b62402a68c64baa8,0f544577b7ac79085238f24e5c0e34d190fbb3b8,,False,True,True,7,40,False,,,,,,False
1009,refs/remotes/origin/QUERYDSL_3,c9cffb7ac0a7c04267a9a523b62402a68c64baa8,efc8a246a73f1ff8275db2d604528f681a6061e6,a517d86a00262077f0f504e652fd431ea286d71c,,False,True,True,6,38,False,,,,,,False
1012,refs/remotes/origin/QUERYDSL_3,0b2464b8239262cc75c13859f84e3e17e866d833,652abb9852258000cf73b071fde1027317c16d5c,a53cd5fac5bac966646a809cbd6ee654bffe93c1,,False,True,True,25,124,False,,,,,,False
1013,refs/remotes/origin/QUERYDSL_3,652abb9852258000cf73b071fde1027317c16d5c,5b5bb42abf7eb86421f57a85f918144d6022d5cc,f1daffa9dcd70e0426776a6fc1ccd485bee1a2c1,,False,True,True,27,148,False,,,,,,False
1014,refs/remotes/origin/QUERYDSL_3,5b5bb42abf7eb86421f57a85f918144d6022d5cc,85ca272e785604682f832d4a978e735313660fd1,7f9b52c2c4b5a1656fd561b3ae088e158be0178b,,False,True,True,19,109,False,,,,,,False
1015,refs/remotes/origin/QUERYDSL_3,85ca272e785604682f832d4a978e735313660fd1,2c2b83f550ca21a8ac8dc3928b102084a3126485,1fbdd2134380adcf1c55d1598ead8c211e50aee0,,True,True,True,24,128,False,ca93f7c97a816ef289d1fd2c27906876b393c16093ed2b07beae0bd5f3822bfe,Tests_failed,b0187dbccc09af778a28626f5a171fe7dbf32e7389afe0a4a370847ec91900c5,Tests_failed,False,False
1019,refs/remotes/origin/QUERYDSL_3,b504ccb1b29f6d9f0e3791e9f7414938e498898f,d0cb5824788c5634d3e6ad55f9649d6618742292,f70b1491b9ca147c284b39dde7a0d865dad898bd,,False,True,True,10,22,False,,,,,,False
1020,refs/remotes/origin/QUERYDSL_3,d0cb5824788c5634d3e6ad55f9649d6618742292,edc076123cacd8768eca0e5bff35cf2a81026d1b,866481bfaed150634b9abd907533b5a23bb91733,,False,True,True,9,16,False,,,,,,False
1025,refs/remotes/origin/QUERYDSL_3,3584770f579018f1b4b03b0b3cc793163df82491,fa25e4734bb3f7c2f0df623cc13fefbfd58466f5,7c8200decf105e18db1316761c257e7f9e2ff7a7,,False,True,True,16,158,False,,,,,,False
1026,refs/remotes/origin/QUERYDSL_3,fa25e4734bb3f7c2f0df623cc13fefbfd58466f5,cf00da2a3fccf834cb168d6e9f5c862b75dc49bd,487fc6a145be6168e7fb948d30f063e14d9,,False,True,True,13,139,False,,,,,,False
