idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
232,refs/heads/master,2b6b4ebd2bbcf84fbd359ccd5a33d338965cd09e,eb90283796331f547818695e94c5f8fb412e4c2c,bc4afd5d4de733e920234a592ccd100c2b3f2e37,,False,True,True,81,2759.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/eb90283796331f547818695e94c5f8fb412e4c2c_bc4afd5d4de733e920234a592ccd100c2b3f2e37_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/eb90283796331f547818695e94c5f8fb412e4c2c_bc4afd5d4de733e920234a592ccd100c2b3f2e37_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/eb90283796331f547818695e94c5f8fb412e4c2c_bc4afd5d4de733e920234a592ccd100c2b3f2e37_left_right.log'}",,,,,,False
233,refs/heads/master,1f0e4e17a9d3fd3e319427acd1ae98fae86f80e8,87a81ccd32bf9e9c8d5da3a6fda1ba497676ea48,19a8d5bcb4a68a46e95ef2d59b9719806fdc3d41,,False,True,True,13,19.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/87a81ccd32bf9e9c8d5da3a6fda1ba497676ea48_19a8d5bcb4a68a46e95ef2d59b9719806fdc3d41_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/87a81ccd32bf9e9c8d5da3a6fda1ba497676ea48_19a8d5bcb4a68a46e95ef2d59b9719806fdc3d41_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/87a81ccd32bf9e9c8d5da3a6fda1ba497676ea48_19a8d5bcb4a68a46e95ef2d59b9719806fdc3d41_left_right.log'}",,,,,,False
236,refs/heads/master,8ac655c49fe1458cdd52dbb726aaebb77d65dc09,6bb71f36a176293a2293d8e525ff50b5d78a4f34,63121e6cf1743bb48b1ee8aaaaac2768b5a18abe,,False,False,True,8,0.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6bb71f36a176293a2293d8e525ff50b5d78a4f34_63121e6cf1743bb48b1ee8aaaaac2768b5a18abe_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6bb71f36a176293a2293d8e525ff50b5d78a4f34_63121e6cf1743bb48b1ee8aaaaac2768b5a18abe_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6bb71f36a176293a2293d8e525ff50b5d78a4f34_63121e6cf1743bb48b1ee8aaaaac2768b5a18abe_left_right.log'}",,,,,,False
237,refs/heads/master,2f09bd68182abcf2b4663a8e3532fa5bd7cd5be6,57bd399a08631d440dbc8afbeb2749940c5712fd,c8f1befe3d37b369180419834c21d1b09e8c296e,,True,True,True,25,363.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/57bd399a08631d440dbc8afbeb2749940c5712fd_c8f1befe3d37b369180419834c21d1b09e8c296e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/57bd399a08631d440dbc8afbeb2749940c5712fd_c8f1befe3d37b369180419834c21d1b09e8c296e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/57bd399a08631d440dbc8afbeb2749940c5712fd_c8f1befe3d37b369180419834c21d1b09e8c296e_left_right.log'}",9333413b0e6bc9d852c229ebb5fa7d9c566758683748cb082e48c905d40d1456,Tests_failed,a945d9ec8e0e34655789035fc21ba1087f30e523e3884cfc999965ed1848e188,Tests_failed,False,False
238,refs/heads/master,2023c31bc481106e9e26a8f351d6bb090a00b3ff,4f81aba130df06de40dada3018d47aa6fed25075,a862eb1b08b674a40cddfbe7fddc781e353d6ac1,,False,False,True,7,0.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f81aba130df06de40dada3018d47aa6fed25075_a862eb1b08b674a40cddfbe7fddc781e353d6ac1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f81aba130df06de40dada3018d47aa6fed25075_a862eb1b08b674a40cddfbe7fddc781e353d6ac1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f81aba130df06de40dada3018d47aa6fed25075_a862eb1b08b674a40cddfbe7fddc781e353d6ac1_left_right.log'}",,,,,,False
239,refs/heads/master,4f81aba130df06de40dada3018d47aa6fed25075,63121e6cf1743bb48b1ee8aaaaac2768b5a18abe,a18cfd2566339f7b55816b2cbed0f8d2e25ac259,,False,False,True,8,81.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/63121e6cf1743bb48b1ee8aaaaac2768b5a18abe_a18cfd2566339f7b55816b2cbed0f8d2e25ac259_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/63121e6cf1743bb48b1ee8aaaaac2768b5a18abe_a18cfd2566339f7b55816b2cbed0f8d2e25ac259_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/63121e6cf1743bb48b1ee8aaaaac2768b5a18abe_a18cfd2566339f7b55816b2cbed0f8d2e25ac259_left_right.log'}",,,,,,False
243,refs/heads/master,6bb71f36a176293a2293d8e525ff50b5d78a4f34,bdb91546cf9b109604f2fee49b39245895f3f178,b3ab97b5a61ac009a6a05cdb04a5a671dfd1efa4,,False,False,True,4,6.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/bdb91546cf9b109604f2fee49b39245895f3f178_b3ab97b5a61ac009a6a05cdb04a5a671dfd1efa4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/bdb91546cf9b109604f2fee49b39245895f3f178_b3ab97b5a61ac009a6a05cdb04a5a671dfd1efa4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/bdb91546cf9b109604f2fee49b39245895f3f178_b3ab97b5a61ac009a6a05cdb04a5a671dfd1efa4_left_right.log'}",,,,,,False
246,refs/heads/master,f05650d37ca4ff49eed695f1fbeec0fc5a986972,698b59f92bcbf2a9150e13a3550dd73bf59b8cf0,a5d7e1112bcc18688877fee0dc188706ce984c78,,False,False,False,0,0.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/698b59f92bcbf2a9150e13a3550dd73bf59b8cf0_a5d7e1112bcc18688877fee0dc188706ce984c78_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/698b59f92bcbf2a9150e13a3550dd73bf59b8cf0_a5d7e1112bcc18688877fee0dc188706ce984c78_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/698b59f92bcbf2a9150e13a3550dd73bf59b8cf0_a5d7e1112bcc18688877fee0dc188706ce984c78_left_right.log'}",,,,,,False
247,refs/heads/master,698b59f92bcbf2a9150e13a3550dd73bf59b8cf0,6618d2fe722570eff4da2a3590416dbd1eae87a4,6316878f340894ce91bd68b8d5501545d91b1720,two initial commits,False,True,True,275,9095.0,False,,,,,,,False
248,refs/heads/master,a5d7e1112bcc18688877fee0dc188706ce984c78,7c663a2be700360c966a50bf6c4dfddc6f09bb04,6316878f340894ce91bd68b8d5501545d91b1720,two initial commits,False,True,True,275,9095.0,False,,,,,,,False
251,refs/heads/master,3e5ed59d4aa09bfc2aa892144e0e579f12ccf0fb,2fe88c1121eed332dcfce0ee4fc900862f200c4b,e61cc91f2aa2ba46fb59272053311650b109f265,,False,False,True,10,111.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2fe88c1121eed332dcfce0ee4fc900862f200c4b_e61cc91f2aa2ba46fb59272053311650b109f265_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2fe88c1121eed332dcfce0ee4fc900862f200c4b_e61cc91f2aa2ba46fb59272053311650b109f265_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2fe88c1121eed332dcfce0ee4fc900862f200c4b_e61cc91f2aa2ba46fb59272053311650b109f265_left_right.log'}",,,,,,False
252,refs/heads/master,c2734d7f1a70010ab2d7a8ed3e91d01802f88fe4,aca4c79d7ffc868ea66d9d6207ffdfdbf9b6158c,9c74ffa220b565a9d94435bbcf285d14159c55aa,,False,True,True,11,80.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/aca4c79d7ffc868ea66d9d6207ffdfdbf9b6158c_9c74ffa220b565a9d94435bbcf285d14159c55aa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/aca4c79d7ffc868ea66d9d6207ffdfdbf9b6158c_9c74ffa220b565a9d94435bbcf285d14159c55aa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/aca4c79d7ffc868ea66d9d6207ffdfdbf9b6158c_9c74ffa220b565a9d94435bbcf285d14159c55aa_left_right.log'}",,,,,,False
254,refs/heads/master,4fd94ec3e0dd34f2233cbab17814953261918daf,8fec75560c62905f8f641a2bbe8e252ed246f1c1,7d0877844700ba33934abe042a4e2a5b7991e218,,False,True,True,104,46904.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8fec75560c62905f8f641a2bbe8e252ed246f1c1_7d0877844700ba33934abe042a4e2a5b7991e218_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8fec75560c62905f8f641a2bbe8e252ed246f1c1_7d0877844700ba33934abe042a4e2a5b7991e218_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8fec75560c62905f8f641a2bbe8e252ed246f1c1_7d0877844700ba33934abe042a4e2a5b7991e218_left_right.log'}",,,,,,False
255,refs/heads/master,7d0877844700ba33934abe042a4e2a5b7991e218,3b8029a671acfc97e769c9c535862730b7400f40,4d7bb9eeeb73285f3493f72ba5a2f997b77471c7,,False,False,True,6,22.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3b8029a671acfc97e769c9c535862730b7400f40_4d7bb9eeeb73285f3493f72ba5a2f997b77471c7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3b8029a671acfc97e769c9c535862730b7400f40_4d7bb9eeeb73285f3493f72ba5a2f997b77471c7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3b8029a671acfc97e769c9c535862730b7400f40_4d7bb9eeeb73285f3493f72ba5a2f997b77471c7_left_right.log'}",,,,,,False
256,refs/heads/master,4d7bb9eeeb73285f3493f72ba5a2f997b77471c7,3efa5482c8fe53b30fd87ba62930aa4a82f14972,adbf59280600aa98138be1150eed8ca89f4ec941,,False,True,True,95,46541.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3efa5482c8fe53b30fd87ba62930aa4a82f14972_adbf59280600aa98138be1150eed8ca89f4ec941_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3efa5482c8fe53b30fd87ba62930aa4a82f14972_adbf59280600aa98138be1150eed8ca89f4ec941_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3efa5482c8fe53b30fd87ba62930aa4a82f14972_adbf59280600aa98138be1150eed8ca89f4ec941_left_right.log'}",,,,,,False
257,refs/heads/master,3efa5482c8fe53b30fd87ba62930aa4a82f14972,65004d58128ad2aa4bf82d593029648699ba7083,d3f0190f518bc1c071b784bc4fa0bb73e4108d60,,False,False,True,2,2.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/65004d58128ad2aa4bf82d593029648699ba7083_d3f0190f518bc1c071b784bc4fa0bb73e4108d60_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/65004d58128ad2aa4bf82d593029648699ba7083_d3f0190f518bc1c071b784bc4fa0bb73e4108d60_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/65004d58128ad2aa4bf82d593029648699ba7083_d3f0190f518bc1c071b784bc4fa0bb73e4108d60_left_right.log'}",,,,,,False
258,refs/heads/master,65004d58128ad2aa4bf82d593029648699ba7083,dc64cceacb0ba4129de6cb2e5b175a7cc7a68a5e,b01e6a911c297cacd2ae745d87d110dfb550770d,,False,True,True,14,405.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/dc64cceacb0ba4129de6cb2e5b175a7cc7a68a5e_b01e6a911c297cacd2ae745d87d110dfb550770d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/dc64cceacb0ba4129de6cb2e5b175a7cc7a68a5e_b01e6a911c297cacd2ae745d87d110dfb550770d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/dc64cceacb0ba4129de6cb2e5b175a7cc7a68a5e_b01e6a911c297cacd2ae745d87d110dfb550770d_left_right.log'}",,,,,,False
259,refs/heads/master,8fec75560c62905f8f641a2bbe8e252ed246f1c1,12bfd1edf1f8ba246ce08889a2ee0f68ea8b42bf,dc64cceacb0ba4129de6cb2e5b175a7cc7a68a5e,,False,True,True,10,154.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/12bfd1edf1f8ba246ce08889a2ee0f68ea8b42bf_dc64cceacb0ba4129de6cb2e5b175a7cc7a68a5e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/12bfd1edf1f8ba246ce08889a2ee0f68ea8b42bf_dc64cceacb0ba4129de6cb2e5b175a7cc7a68a5e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/12bfd1edf1f8ba246ce08889a2ee0f68ea8b42bf_dc64cceacb0ba4129de6cb2e5b175a7cc7a68a5e_left_right.log'}",,,,,,False
261,refs/heads/master,710d74ae87bcb626f64dd60dcd995d2e9e99a276,1943f08726bbba74e9c8ccf1563676bbdcb2ca68,ffc760dfb470359934a1da969a61f699159bad84,,False,False,True,2,0.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1943f08726bbba74e9c8ccf1563676bbdcb2ca68_ffc760dfb470359934a1da969a61f699159bad84_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1943f08726bbba74e9c8ccf1563676bbdcb2ca68_ffc760dfb470359934a1da969a61f699159bad84_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1943f08726bbba74e9c8ccf1563676bbdcb2ca68_ffc760dfb470359934a1da969a61f699159bad84_left_right.log'}",,,,,,False
262,refs/heads/master,ee6e2d5a1913e90ad91d6e1770bb018f5b4dc6cd,e8d556a11b9f02ec58b7a5c673888dfae3dd1b0e,eb8f0e35db53b51de50e1348ab473cb3558fc6cf,,False,True,True,7,74.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e8d556a11b9f02ec58b7a5c673888dfae3dd1b0e_eb8f0e35db53b51de50e1348ab473cb3558fc6cf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e8d556a11b9f02ec58b7a5c673888dfae3dd1b0e_eb8f0e35db53b51de50e1348ab473cb3558fc6cf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e8d556a11b9f02ec58b7a5c673888dfae3dd1b0e_eb8f0e35db53b51de50e1348ab473cb3558fc6cf_left_right.log'}",,,,,,False
263,refs/heads/master,4f30edc622a2cf5bb5f9376d5967a4fca3093324,602a861024933b7ca60516f122354b246ebc2a2a,de71f51bf0905933b26c199f61cefa232413fc6d,,False,True,True,14,83.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/602a861024933b7ca60516f122354b246ebc2a2a_de71f51bf0905933b26c199f61cefa232413fc6d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/602a861024933b7ca60516f122354b246ebc2a2a_de71f51bf0905933b26c199f61cefa232413fc6d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/602a861024933b7ca60516f122354b246ebc2a2a_de71f51bf0905933b26c199f61cefa232413fc6d_left_right.log'}",,,,,,False
264,refs/heads/master,51159360b2702dc11b62675bd6b7030cca125084,7ae61dfa79c4c81ba525d858d0eb8f115d083fbe,e1dde9f05dcd9d67c4ac31ce6bcb3199b0536939,,False,False,True,9,119.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7ae61dfa79c4c81ba525d858d0eb8f115d083fbe_e1dde9f05dcd9d67c4ac31ce6bcb3199b0536939_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7ae61dfa79c4c81ba525d858d0eb8f115d083fbe_e1dde9f05dcd9d67c4ac31ce6bcb3199b0536939_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7ae61dfa79c4c81ba525d858d0eb8f115d083fbe_e1dde9f05dcd9d67c4ac31ce6bcb3199b0536939_left_right.log'}",,,,,,False
265,refs/heads/master,9849dae8c878151eb00c8bab4006b8c614050da7,b15a099c8e9dea68f41c41db55048af23be28ec8,974a5409b7655995ca7375e1202a8ca303c056c0,two initial commits,False,True,True,343,54255.0,False,,,,,,,False
266,refs/heads/master,7641ff3f2a69c10815180d916cb1e24c3f913eb1,34e6d62ed40c2921bcb5c09e37d4c80daa0159cf,ee12f0db9fa8f6b2bec79681cbb178a12c4fd556,,False,True,True,99,26.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/34e6d62ed40c2921bcb5c09e37d4c80daa0159cf_ee12f0db9fa8f6b2bec79681cbb178a12c4fd556_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/34e6d62ed40c2921bcb5c09e37d4c80daa0159cf_ee12f0db9fa8f6b2bec79681cbb178a12c4fd556_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/34e6d62ed40c2921bcb5c09e37d4c80daa0159cf_ee12f0db9fa8f6b2bec79681cbb178a12c4fd556_left_right.log'}",,,,,,False
271,refs/heads/master,2e2050f172b05feaecd3b7024451b7f5f83252da,cda2455d3e4e010bae8980e104e53955f63bcd34,40cc2ef8558a885a34aa39e560ac6efedc14ac42,,False,False,True,9,95.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/cda2455d3e4e010bae8980e104e53955f63bcd34_40cc2ef8558a885a34aa39e560ac6efedc14ac42_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/cda2455d3e4e010bae8980e104e53955f63bcd34_40cc2ef8558a885a34aa39e560ac6efedc14ac42_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/cda2455d3e4e010bae8980e104e53955f63bcd34_40cc2ef8558a885a34aa39e560ac6efedc14ac42_left_right.log'}",,,,,,False
274,refs/heads/master,e794d949bd5328ea7532e14aacf64243dff8ad72,97bb1f14beda3fbfd9530c5a73dc720d02ec9c60,20ff28cf00de6d36d5b229d4749ea6b79ac61ac3,,False,True,True,56,150.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/97bb1f14beda3fbfd9530c5a73dc720d02ec9c60_20ff28cf00de6d36d5b229d4749ea6b79ac61ac3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/97bb1f14beda3fbfd9530c5a73dc720d02ec9c60_20ff28cf00de6d36d5b229d4749ea6b79ac61ac3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/97bb1f14beda3fbfd9530c5a73dc720d02ec9c60_20ff28cf00de6d36d5b229d4749ea6b79ac61ac3_left_right.log'}",,,,,,False
276,refs/heads/master,77a166c83db3d52ee2c1b0d4eed9165dee0c4d3b,a7818e2e727a78d914eaee2582c32ffab370c5f0,133c0080a2fd31bca75adfe78b5b2d91042b8070,,False,True,True,71,387.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a7818e2e727a78d914eaee2582c32ffab370c5f0_133c0080a2fd31bca75adfe78b5b2d91042b8070_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a7818e2e727a78d914eaee2582c32ffab370c5f0_133c0080a2fd31bca75adfe78b5b2d91042b8070_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a7818e2e727a78d914eaee2582c32ffab370c5f0_133c0080a2fd31bca75adfe78b5b2d91042b8070_left_right.log'}",,,,,,False
279,refs/heads/master,80755295227f1a0d199660be329b6993a7e196d8,58c6c6173c543d82f52f835c91464f85b83ffc45,872a05ac0a0568f3e531d6ab482edaaac44959bd,,False,True,True,32,372.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/58c6c6173c543d82f52f835c91464f85b83ffc45_872a05ac0a0568f3e531d6ab482edaaac44959bd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/58c6c6173c543d82f52f835c91464f85b83ffc45_872a05ac0a0568f3e531d6ab482edaaac44959bd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/58c6c6173c543d82f52f835c91464f85b83ffc45_872a05ac0a0568f3e531d6ab482edaaac44959bd_left_right.log'}",,,,,,False
280,refs/heads/master,a7818e2e727a78d914eaee2582c32ffab370c5f0,67e3a5b7108378a0e1ed0bbbd05b555116fceb57,b3f6057aafd3e71c19a7c7723ecd5430a237dbb1,,True,True,True,28,370.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/67e3a5b7108378a0e1ed0bbbd05b555116fceb57_b3f6057aafd3e71c19a7c7723ecd5430a237dbb1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/67e3a5b7108378a0e1ed0bbbd05b555116fceb57_b3f6057aafd3e71c19a7c7723ecd5430a237dbb1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/67e3a5b7108378a0e1ed0bbbd05b555116fceb57_b3f6057aafd3e71c19a7c7723ecd5430a237dbb1_left_right.log'}",24d318e8ba0a3bfc0f8bba340bf48e95bf412d1de630ae50ba7786b88b2143d4,Tests_failed,b4f8a311d26faa6dc0ef3bdd9655d823c3675c3fb2f9971afe9655ef113829ad,Tests_failed,False,False
282,refs/heads/master,bb4bfb391db13ae973839f4d9116def500832521,e882a036165e6b0de7e1868d18bc36dc28082039,b597513de115cd91c300943bac6a7dd67dfcb074,,False,True,True,72,627.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e882a036165e6b0de7e1868d18bc36dc28082039_b597513de115cd91c300943bac6a7dd67dfcb074_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e882a036165e6b0de7e1868d18bc36dc28082039_b597513de115cd91c300943bac6a7dd67dfcb074_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e882a036165e6b0de7e1868d18bc36dc28082039_b597513de115cd91c300943bac6a7dd67dfcb074_left_right.log'}",,,,,,False
283,refs/heads/master,9ffbaf9d966c307225ab5dbf301081fc79a6c912,7c70b5766e3ddb60f022d64250d20ebc394a8293,30c6e223b50d7bf4df114c3ebd024ce832c21658,,False,True,True,24,221.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7c70b5766e3ddb60f022d64250d20ebc394a8293_30c6e223b50d7bf4df114c3ebd024ce832c21658_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7c70b5766e3ddb60f022d64250d20ebc394a8293_30c6e223b50d7bf4df114c3ebd024ce832c21658_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7c70b5766e3ddb60f022d64250d20ebc394a8293_30c6e223b50d7bf4df114c3ebd024ce832c21658_left_right.log'}",,,,,,False
284,refs/heads/master,638f47c5d9805d6db3bda123e69a33185b760bd9,4ca497836c8d8745d516a0f771c9626cb1115c13,fb99b399ae433d5293fa067aba46d31ecc156508,,False,True,True,22,461.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4ca497836c8d8745d516a0f771c9626cb1115c13_fb99b399ae433d5293fa067aba46d31ecc156508_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4ca497836c8d8745d516a0f771c9626cb1115c13_fb99b399ae433d5293fa067aba46d31ecc156508_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4ca497836c8d8745d516a0f771c9626cb1115c13_fb99b399ae433d5293fa067aba46d31ecc156508_left_right.log'}",,,,,,False
286,refs/heads/master,a103440e3573b3549632c48068244c52c95908fe,44c3120eff1b091f487a03b536f76e9de78312b6,a2546a04c3dd4caf02d10ad3217ac8aca400b5b9,,True,True,True,70,633.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/44c3120eff1b091f487a03b536f76e9de78312b6_a2546a04c3dd4caf02d10ad3217ac8aca400b5b9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/44c3120eff1b091f487a03b536f76e9de78312b6_a2546a04c3dd4caf02d10ad3217ac8aca400b5b9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/44c3120eff1b091f487a03b536f76e9de78312b6_a2546a04c3dd4caf02d10ad3217ac8aca400b5b9_left_right.log'}",fb1171068eeff3efeb9fae168dbd20e7699449a1051e6596a0e34ca928029e6b,Tests_failed,f1d888e74470e06b0ec77975e521e164fe8001b56e387a8f4cc688baea101068,Tests_failed,False,False
287,refs/heads/master,44c3120eff1b091f487a03b536f76e9de78312b6,fb80109bc3977b695f58c034f73a39bb49e0c8d3,c85575a7e9348e5e68adec18d429476437cdd213,,False,True,True,12,169.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fb80109bc3977b695f58c034f73a39bb49e0c8d3_c85575a7e9348e5e68adec18d429476437cdd213_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fb80109bc3977b695f58c034f73a39bb49e0c8d3_c85575a7e9348e5e68adec18d429476437cdd213_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fb80109bc3977b695f58c034f73a39bb49e0c8d3_c85575a7e9348e5e68adec18d429476437cdd213_left_right.log'}",,,,,,False
289,refs/heads/master,225f0126b5a19ebfe1944af81b187a925cac39e3,8e5231b8efd5324df8e3078ea77fcd5baaf2700e,3cc95096d7fce5b0846d99e6dfc7d61c88bd5804,,False,,True,14941,,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8e5231b8efd5324df8e3078ea77fcd5baaf2700e_3cc95096d7fce5b0846d99e6dfc7d61c88bd5804_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8e5231b8efd5324df8e3078ea77fcd5baaf2700e_3cc95096d7fce5b0846d99e6dfc7d61c88bd5804_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8e5231b8efd5324df8e3078ea77fcd5baaf2700e_3cc95096d7fce5b0846d99e6dfc7d61c88bd5804_left_right.log'}",,,,,,False
