idx,num_files,num_intersecting_files,num_hunks,num_lines,num_intersecting_lines,imports,non_java_files
4258-65,31,10,68,412,0,True,True
4258-71,16,2,27,176,0,True,True
4258-72,16,2,26,201,0,True,True
4258-80,19,2,41,198,0,True,True
4258-97,25,3,131,1257,0,True,True
4258-105,83,3,177,3239,0,True,True
4273-1,6,3,8,49,0,False,True
4273-12,29,8,154,2324,0,True,True
4322-7,94,3,984,11808,0,True,True
4322-11,29,3,126,636,0,True,True
4322-12,21,2,76,374,0,True,True
4322-40,12,4,35,282,0,True,True
4322-51,7,2,12,70,0,True,True
4322-75,2,2,4,14,0,True,True
4322-77,3,3,42,112,0,False,True
4322-78,4,3,30,145,0,False,True
4322-87,6,3,107,1783,0,True,True
4334-10,4,2,7,119,0,True,True
4334-15,13,2,15,494,0,True,True
4336-79,16,3,21,1054,0,True,True
4336-97,9,3,69,1789,0,True,True
4362-3,13,2,15,334,0,True,True
4378-4,28,2,172,796,0,True,True
4378-5,37,2,181,2394,0,True,True
4388-5,3,2,18,67,0,True,True
4388-6,2,2,14,55,0,False,True
4388-161,13,2,110,613,0,True,True
4456-2,113,4,566,4607,0,True,True
4485-15,59,2,231,2939,0,True,True
4485-33,17,2,143,534,0,True,True
4485-38,31,3,167,2334,0,True,True
4485-40,30,7,184,1609,0,True,True
4485-42,11,2,23,125,0,True,True
4485-101,25,21,22,153,0,True,True
4485-129,11,3,30,183,0,False,True
4485-131,15,2,63,239,0,True,True
4554-38,41,2,34,421,0,True,True
4554-43,13,4,40,211,0,True,True
4573-47,8,2,21,315,0,True,True
4573-155,3,2,16,87,0,True,True
4573-189,74,4,978,5142,0,True,True
4573-193,72,19,951,4831,0,True,True
4573-211,73,11,842,5448,0,True,True
4573-232,8,2,28,150,0,True,True
4573-234,7,2,18,110,0,True,True
4573-238,9,2,11,170,0,True,True
4573-254,11,2,32,236,0,True,True
4573-264,13,2,22,3037,0,True,True
4573-266,11,2,15,2719,0,True,True
4573-270,4,2,3,1620,0,True,True
4573-278,108,12,150,20789,0,True,True
4573-282,18,2,48,323,0,True,True
4573-292,76,4,335,2215,0,True,True
4573-299,25,10,50,361,0,True,True
4573-331,20,2,20,2880,0,True,True
4573-341,114,4,513,3212,0,True,True
4573-342,31,5,98,523,0,True,True
4573-345,7,2,9,92,0,True,True
4577-1,3,2,14,68,0,True,True
4577-2,9,2,23,336,0,True,True
4577-4,4,3,15,50,0,True,True
4595-12,3,2,9,46,0,False,True
4595-15,18,2,19,167,0,False,True
4595-17,16,2,6,24,0,False,True
4595-101,6,2,9,39,0,False,True
4595-183,40,32,39,520,0,True,True
4595-201,51,3,128,949,0,True,True
4595-207,17,3,66,209,0,True,True
4653-4,13,3,34,289,0,True,True
4672-9,6,5,14,146,0,True,True
4678-10,138,3,471,5334,0,True,True
4726-3,16,2,103,325,0,True,True
4726-8,11,3,64,592,0,True,True
4726-18,15,3,77,1284,0,True,True
4726-19,22,4,91,727,0,True,True
4726-23,12,2,55,595,0,True,True
4731-2,6,2,109,474,0,True,True
4746-3,13,5,58,227,0,True,True
4747-7,8,2,90,644,0,True,True
4807-13,9,2,22,166,0,True,True
4807-24,6,2,30,178,0,True,True
4807-43,30,4,153,1026,0,True,True
4807-44,9,8,7,14,0,False,True
4807-45,13,2,96,489,0,True,True
4807-46,18,2,102,883,0,True,True
4807-47,18,2,91,829,0,True,True
4807-51,26,4,54,1229,0,True,True
4807-53,7,2,15,170,0,True,True
4807-56,20,2,98,529,0,True,True
4807-59,33,4,128,1404,0,True,True
4899-8,32,2,53,2753,0,True,True
4899-17,11,3,25,488,0,True,True
4899-27,11,9,30,326,0,True,True
4899-30,16,5,32,201,0,True,True
4905-2,25,2,33,6205,0,True,True
4905-3,5,3,17,84,0,False,True
4905-5,53,2,270,6420,0,True,True
4905-7,6,2,17,66,0,True,True
4905-10,21,2,101,568,0,True,True
4905-12,22,2,89,829,0,True,True
4905-13,16,2,40,459,0,True,True
4905-14,16,2,44,347,0,True,True
4921-3,16,2,85,421,0,True,True
4921-18,10,2,21,258,0,True,True
4937-2,18,3,64,429,0,True,True
4952-10,44,5,134,1897,0,True,True
4952-39,34,4,68,639,0,True,True
4952-48,10,2,24,131,0,True,True
4984-9,6,2,16,48,0,False,True
4984-31,39,2,421,5543,0,True,True
4990-114,8,2,33,94,0,True,True
5003-4,6,2,10,41,0,True,True
5008-5,40,2,101,797,0,True,True
5017-21,6,3,10,67,0,True,True
5026-193,26,2,63,739,0,True,True
5026-329,285,3,401,4540,0,True,True
5026-380,2207,11,4142,44855,0,True,True
5026-393,888,3,1674,14494,0,True,True
5026-411,120,4,343,3382,0,True,True
5026-461,146,2,186,3190,0,True,True
5026-468,510,2,775,10484,0,True,True
5026-489,150,3,319,2105,0,True,True
5026-492,85,2,156,784,0,True,True
5026-505,303,4,462,6610,0,True,True
5026-513,34,2,92,486,0,True,True
5026-514,25,2,75,655,0,True,True
5026-573,162,22,536,3460,0,True,True
5026-867,20,6,17,1047,0,False,True
5035-3,11,2,43,491,0,True,True
5098-1,5,3,7,11,0,False,True
5153-16,17,4,163,1959,0,True,True
5182-2,16,8,42,4014,0,True,True
5184-23,90,80,105,684,0,True,True
5184-28,15,2,62,352,0,True,True
5184-31,15,2,62,795,0,True,True
5184-32,29,4,80,198,0,True,True
5184-33,25,25,1,1,0,False,True
5184-35,55,3,272,897,0,True,True
5184-36,6,2,49,161,0,True,True
5190-2,6,2,30,166,0,True,True
5190-3,7,5,19,126,0,True,True
5204-12,36,2,44,655,0,True,True
5222-3,8,5,9,166,0,True,True
5222-4,8,5,9,166,0,True,True
5281-91,300,3,1899,27721,0,True,True
5281-107,106,4,455,5307,0,True,True
5281-108,2628,18,3640,1590662,0,True,True
5281-112,598,4,8988,74733,0,True,True
5281-116,9,2,9,36,0,False,True
5311-120,28,6,105,546,0,True,True
5311-121,37,2,159,728,0,True,True
5311-125,36,3,158,718,0,True,True
5311-126,30,3,123,481,0,True,True
5311-138,22,2,49,203,0,True,True
5311-380,6,2,14,68,0,True,True
5311-431,157,2,1102,7350,0,True,True
5311-442,15,2,41,137,0,True,True
5363-35,625,26,1163,90048,0,True,True
5363-72,19,2,42,728,0,True,True
5447-109,11,2,123,885,0,True,True
5448-77,37,3,207,1361,0,True,True
5448-198,53,4,292,2921,0,True,True
5448-203,73,6,264,4165,0,True,True
5448-204,71,4,552,5441,0,True,True
5448-205,68,6,545,5612,0,True,True
5448-206,80,4,711,4910,0,True,True
5448-208,99,8,626,4547,0,True,True
5448-209,61,6,238,3938,0,True,True
5448-210,59,2,211,3806,0,True,True
5468-4,151,143,36,530,0,True,True
5468-6,144,143,80,184,0,True,True
5555-1,54,6,239,1446,0,True,True
5581-30,17,2,53,3747,0,True,True
5581-45,17,2,53,3747,0,True,True
5581-65,39,3,55,2631,0,True,True
5581-66,11,11,1,1,0,False,True
5593-10,10,2,39,236,0,True,True
5593-18,17,3,73,618,0,True,True
5593-42,2,2,6,32,0,True,True
5593-46,11,4,55,752,0,True,True
5642-3,19,2,27,248,0,True,True
5642-11,151,2,391,4709,0,True,True
5642-22,34,2,67,1288,0,True,True
5642-31,1014,762,732,14364,0,True,True
5642-32,729,3,1522,5037,0,True,True
5642-34,15,2,37,1952,0,True,True
5642-94,23,3,53,1718,0,True,True
5642-117,421,2,995,891432,0,True,True
5642-139,8,2,22,77,0,True,True
5642-140,4,2,7,57,0,False,True
5642-148,6,2,11,17,0,True,True
5642-165,715,13,670,2368720,0,True,True
5642-166,35,5,135,1374,0,True,True
5642-194,61,2,124,1249,0,True,True
5642-196,235,8,547,6752,0,True,True
5642-198,160,3,298,2193,0,True,True
5642-201,42,2,93,719,0,True,True
5642-202,43,4,92,691,0,True,True
5642-203,705,7,1509,791320,0,True,True
5642-206,5,2,21,82,0,True,True
5642-209,33,4,106,632,0,True,True
5642-212,25,5,51,501,0,True,True
5642-213,5,2,11,22,0,True,True
5642-214,145,2,262,1835,0,True,True
5642-245,15,3,109,300,0,True,True
5642-250,162,4,234,4229,0,True,True
5642-251,162,3,228,4208,0,True,True
5642-256,8,2,26,218,0,True,True
5642-272,16,2,37,97,0,True,True
5642-273,71,2,166,773,0,True,True
5642-274,23,2,81,1475,0,True,True
5642-306,414,2,530,7204,0,True,True
5642-310,97,3,403,2963,0,True,True
5642-323,60,3,183,1185,0,True,True
5642-336,46,2,241,1975,0,True,True
5642-447,41,5,117,203208,0,True,True
5642-467,82,3,305,11380,0,True,True
5642-469,133,2,228,18169,0,True,True
5642-471,24,2,42,6956,0,True,True
5642-472,37,3,59,7205,0,True,True
5642-478,126,3,947,5552,0,True,True
5642-481,106,2,383,1650,0,True,True
5642-488,8,2,44,846,0,True,True
5642-501,7,7,6,718,0,True,True
5642-512,431,26,7294,39258,0,True,True
5642-516,109,2,566,2243,0,True,True
5642-517,365,2,6934,30489,0,True,True
5642-546,282,2,712,4321,0,True,True
5642-547,371,2,1428,13591,0,True,True
5652-4,91,4,331,7744,0,True,True
5652-5,81,3,196,4650,0,True,True
5652-7,69,2,186,3857,0,True,True
5663-30,19,2,50,288,0,True,True
5663-50,13,3,29,501,0,True,True
5663-57,4,3,42,279,0,True,True
5663-68,16,2,49,220,0,True,True
5663-90,12,2,23,357,0,True,True
5663-110,10,3,73,344,0,True,True
5663-115,9,2,19,221,0,True,True
5663-116,14,4,77,471,0,True,True
5663-123,23,5,122,468,0,True,True
5663-127,7,2,22,154,0,True,True
5668-1,2,2,9,26,0,True,True
5677-5,40,5,82,744,0,True,True
5677-12,39,2,80,731,0,True,True
5677-25,51,28,58,617,0,True,True
5677-28,22,2,45,585,0,True,True
5723-42,6,2,9,116,0,True,True
5723-51,2,2,5,11,0,True,True
5723-52,14,2,33,461,0,True,True
5762-20,43,2,118,2013,0,True,True
5762-29,7,2,9,95,0,True,True
5771-5,7,2,26,140,0,True,True
5799-622,16,13,47,196,0,True,True
5799-623,12,4,177,647,0,True,True
5799-625,20,2,115,384,0,True,True
5799-628,13,8,29,67,0,True,True
5799-630,181,175,43,382,0,True,True
5799-636,7,3,33,204,0,True,True
5799-640,52,4,235,1707,0,True,True
5799-658,23,19,29,59,0,True,True
5799-662,33,3,119,434,0,True,True
5799-669,20,5,96,575,0,True,True
5799-670,21,2,80,647,0,True,True
5799-673,21,21,37,136,0,False,True
5799-674,32,2,146,845,0,True,True
5799-675,54,2,362,1998,0,True,True
5799-676,44,19,111,625,0,True,True
5799-678,32,2,124,718,0,True,True
5799-679,6,2,54,178,0,False,True
5799-681,81,2,605,3080,0,True,True
5799-682,21,8,152,1085,0,True,True
5799-683,17,2,162,1117,0,True,True
5799-684,24,5,243,1722,0,True,True
5799-689,126,4,1249,8582,0,True,True
5799-693,11,8,21,54,0,True,True
5799-694,7,2,32,74,0,True,True
5799-695,7,2,32,74,0,True,True
5799-697,5,4,21,87,0,True,True
5799-700,9,7,10,29,0,True,True
5799-701,37,5,288,982,0,True,True
5799-702,11,2,25,89,0,True,True
5799-705,241,4,8562,33825,0,True,True
5820-1,27,2,117,397,0,True,True
5820-12,82,2,3355,35182,0,True,True
5820-19,22,4,176,1574,0,True,True
5820-77,27,2,198,1347,0,True,True
5820-85,22,5,77,571,0,True,True
5820-96,57,14,1964,15892,0,True,True
5820-101,36,2,317,1736,0,True,True
5820-111,27,4,114,2335,0,True,True
5873-1,3,2,8,673,0,True,True
5890-1,7,3,17,155,0,True,True
6020-2,14,3,38,205,0,True,True
6020-7,11,2,56,1512,0,True,True
6073-12,10,5,211,6682,0,True,True
6073-20,6,2,26,154,0,True,True
6082-9,33,6,185,1748,0,True,True
6082-14,71,5,101,1423,0,True,True
6082-20,58,5,151,3205,0,True,True
6082-39,50,3,123,1171,0,True,True
6082-40,7,4,28,91,0,True,True
6115-9,182,2,728,4166,0,True,True
6115-17,210,2,767,4889,0,True,True
6115-47,90,2,241,1671,0,True,True
6115-50,99,3,295,1867,0,True,True
6115-57,71,3,155,1142,0,True,True
6115-59,55,2,122,673,0,True,True
6115-61,52,2,117,655,0,True,True
6115-72,222,2,646,3125,0,True,True
6115-73,60,5,182,923,0,True,True
6115-76,239,4,757,3979,0,True,True
6115-82,162,5,440,2116,0,True,True
6115-95,30,8,40,113,0,False,True
6115-97,110,3,267,1200,0,False,True
6173-8,17,3,59,431,0,True,True
6173-9,16,3,53,270,0,True,True
6188-1,15,2,36,229,0,True,True
6196-16,19,3,79,508,0,True,True
6226-114,178,4,639,3533,0,True,True
6226-116,70,3,182,1913,0,True,True
6226-120,27,2,80,854,0,True,True
6226-123,80,3,264,2258,0,True,True
6226-125,86,8,258,2222,0,True,True
6226-127,30,4,100,517,0,True,True
6226-128,33,4,105,889,0,True,True
6261-14,7,2,9,539,0,True,True
6261-26,18,3,79,694,0,True,True
6261-28,2,2,3,14,0,False,True
6297-97,8,2,38,153,0,False,True
6304-21,3,2,3,4,0,False,True
6320-3,438,2,1878,20610,0,True,True
6320-8,21,4,75,634,0,True,True
6320-14,14,3,74,304,0,True,True
6320-23,116,3,548,4876,0,True,True
6320-28,159,3,1109,11092,0,True,True
6320-33,422,45,2292,17816,0,True,True
6320-37,67,3,485,4845,0,True,True
6320-38,30,2,97,2364,0,True,True
6320-39,23,2,855,8468,0,True,True
6320-40,409,6,2569,23236,0,True,True
6320-41,320,3,1350,17936,0,True,True
6320-43,156,5,863,4698,0,True,True
6320-44,72,2,802,5954,0,True,True
6320-198,543,3,2492,45962,0,True,True
6321-8,22,2,156,649,0,True,True
6321-10,3,2,4,4,0,True,True
6321-11,15,2,35,198,0,True,True
6353-3,52,2,259,1045,0,True,True
6380-3,6,4,17,99,0,True,True
6380-5,7,4,56,328,0,True,True
6397-5,14,2,49,651,0,True,True
6397-8,36,2,72,10240,0,True,True
6397-9,31,5,74,8826,0,True,True
6397-10,39,10,97,9140,0,True,True
6397-12,30,6,50,4903,0,True,True
6424-1,311,2,656,49552,0,True,True
6433-18,12,2,23,2253,0,True,True
6448-2,14,4,90,607,0,True,True
6448-3,4,2,8,33,0,False,True
6473-16,34,5,56,1363,0,True,True
6478-11,31,29,60,338,0,True,True
6478-13,19,14,52,307,0,True,True
6478-68,2,2,1,16,0,False,True
6478-82,19,2,60,505,0,True,True
6478-86,65,3,225,2136,0,True,True
6478-92,22,4,57,347,0,True,True
6478-95,14,3,30,68,0,True,True
6478-97,11,4,25,52,0,False,True
6481-3,140,42,195,807,0,True,True
6481-4,127,4,176,821,0,True,True
6481-373,28,28,3,5,0,True,True
6481-408,26,2,46,728,0,True,True
6481-440,16,6,60,239,0,True,True
6481-443,12,2,54,260,0,True,True
6519-4,21,3,52,474,0,True,True
6519-93,12,2,36,261,0,True,True
6519-97,8,2,21,292,0,True,True
6552-1,9,2,20,53,0,True,True
6592-13,13,3,79,1175,0,True,True
6627-14,4,2,14,70,0,True,True
6636-3,22,4,47,384,0,True,True
6660-18,162,5,2577,11090,0,True,True
6666-18,8,2,28,125,0,True,True
6666-20,8,3,34,257,0,True,True
6666-28,3,2,23,43,0,True,True
6666-31,6,2,21,167,0,True,True
6672-9,39,8,361,1600,0,True,True
6728-1,25,6,147,623,0,True,True
6744-6,7,2,28,456,0,True,True
6744-12,137,3,351,1946,0,True,True
6744-95,993,3,50452,268870,0,True,True
6744-104,99,2,218,678,0,True,True
6744-124,219,4,889,7920,0,True,True
6744-159,32,2,63,65,0,True,True
6744-164,1797,107,2028,478585,0,True,True
6744-170,126,11,523,1606,0,True,True
6744-171,922,2,4110,11963,0,True,True
6744-173,1491,10,2277,430937,0,True,True
6744-174,249,22,868,18638,0,True,True
6744-175,271,4,1664,44311,0,True,True
6744-176,262,5,1644,43239,0,True,True
6744-177,260,4,1641,42190,0,True,True
6744-178,259,4,1644,42107,0,True,True
6744-179,253,4,1626,41223,0,True,True
6744-180,254,3,1631,41295,0,True,True
6744-181,253,15,1636,41268,0,True,True
6744-185,178,50,1968,15249,0,True,True
6750-7,8,2,90,644,0,True,True
6752-18,81,3,446,3095,0,True,True
6752-26,6,6,8,44,0,False,True
6759-11,8,2,27,222,0,True,True
6772-19,5,2,17,91,0,True,True
6772-42,2,2,1,3,0,True,True
6802-26,5,2,8,134,0,True,True
6828-13,11,4,87,422,0,True,True
6828-14,6,2,10,45,0,False,True
6828-16,10,4,69,343,0,True,True
6828-17,10,3,51,283,0,True,True
6828-31,3,3,5,27,0,False,True
6828-41,11,3,30,150,0,True,True
6828-42,6,3,22,98,0,False,True
6828-43,6,2,29,224,0,True,True
6828-44,7,2,11,29,0,True,True
6828-45,7,2,15,99,0,True,True
6828-46,7,3,26,110,0,True,True
6828-47,3,2,5,13,0,False,True
6828-50,6,2,27,202,0,True,True
6831-7,32,3,60,344,0,True,True
6831-9,112,13,369,2734,0,True,True
6831-21,19,2,24,345,0,True,True
6831-23,3,2,4,9,0,False,True
6831-41,7,2,36,145,0,True,True
6831-42,48,3,173,1191,0,True,True
6831-43,8,2,26,150,0,True,True
6831-44,34,4,80,528,0,True,True
6831-52,43,2,137,1060,0,True,True
6831-53,5,2,14,53,0,False,True
6831-54,98,2,356,2946,0,True,True
6833-27,48,46,36,233,0,True,True
6833-28,47,4,188,2646,0,True,True
6833-29,23,22,7,18,0,False,True
6833-36,12,2,19,115,0,False,True
6833-73,26,2,95,3042,0,True,True
6833-76,23,3,86,3072,0,True,True
6833-80,17,2,63,2084,0,True,True
6833-104,99,11,262,4931,0,True,True
6833-106,74,5,94,2828,0,True,True
6833-113,46,6,183,3083,0,True,True
6841-6,31,2,148,1808,0,True,True
6841-9,71,4,295,4698,0,True,True
6841-39,22,2,101,2413,0,True,True
6841-47,60,2,621,1552,0,True,True
6841-81,114,3,324,1629,0,True,True
6841-82,113,2,317,1615,0,True,True
6841-83,112,4,312,1605,0,True,True
6841-84,110,13,289,1562,0,True,True
6841-85,109,7,269,1516,0,True,True
6841-86,75,2,215,1372,0,True,True
6841-89,39,2,71,1063,0,True,True
6841-91,64,3,176,1615,0,True,True
6841-99,15,2,33,324,0,True,True
6846-64,34,2,89,3176,0,True,True
6898-88,129,4,1280,4680,0,True,True
6936-2,18,3,21,145,0,True,True
6936-4,10,2,81,310,0,True,True
6936-9,2,2,10,82,0,True,True
6936-19,7,2,23,75,0,True,True
6936-39,11,3,89,294,0,True,True
6936-49,10,9,24,204,0,True,True
6936-63,16,2,50,240,0,False,True
6936-69,8,2,23,822,0,True,True
6936-75,4,2,8,45,0,True,True
6936-83,7,2,38,212,0,True,True
6936-86,3,2,34,137,0,True,True
6952-32,14,2,52,178,0,False,True
6952-109,13,2,43,380,0,True,True
6952-136,26,4,70,864,0,True,True
6952-139,21,2,64,402,0,True,True
6952-205,27,3,46,3674,0,True,True
6952-206,25,2,40,239,0,True,True
6952-394,67,4,160,580,0,True,True
6952-417,152,5,3655,62410,0,True,True
6952-420,33,2,91,553,0,True,True
6952-422,46,4,346,1107,0,True,True
6952-427,11,3,30,199,0,True,True
6952-479,40,2,182,1755,0,True,True
6952-484,89,13,647,3083,0,True,True
6952-489,38,5,110,529,0,True,True
6952-494,8,2,65,282,0,True,True
6952-501,103,38,451,3144,0,True,True
6952-504,80,8,277,1902,0,True,True
6952-508,67,4,449,3015,0,True,True
6952-518,51,6,277,1980,0,True,True
6964-2,17,3,75,623,0,True,True
6991-26,11,10,15,46,0,True,True
7030-1,8,2,11,341,0,True,True
7108-2,5,2,7,18,0,False,True
7108-3,4,2,7,10,0,True,True
7124-20,7,2,8,20,0,True,True
7124-21,36,2,195,550,0,True,True
7124-69,11,2,50,240,0,True,True
7126-7,135,2,284,1152,0,True,True
7169-3,8,4,32,530,0,True,True
7182-1,31,6,123,1592,0,True,True
7182-2,26,3,95,1316,0,True,True
7182-8,10,2,17,186,0,True,True
7182-18,41,3,334,832,0,True,True
7182-19,17,5,82,245,0,True,True
7182-21,18,4,127,394,0,True,True
7182-22,18,10,119,345,0,True,True
7182-26,17,4,96,383,0,True,True
7196-1,24,20,52,251,0,True,True
7197-145,10,2,62,839,0,True,True
7197-148,3,2,7,13,0,True,True
7197-173,9,2,27,429,0,True,True
7211-6,7,3,17,142,0,True,True
7226-11,4,2,7,21,0,False,True
7236-9,37,3,183,1980,0,True,True
7236-10,37,2,214,2300,0,True,True
7236-56,5,2,15,90,0,False,True
7292-15,11,3,25,298,0,True,True
7334-6,5,2,10,59,0,True,True
7361-1,13,2,52,159,0,True,True
7412-240,472,2,3161,27465,0,True,True
7412-241,355,2,1279,7416,0,True,True
7412-458,7,2,54,309,0,True,True
7412-460,67,4,382,2106,0,True,True
7412-469,11,2,51,172,0,True,True
7412-478,7,2,20,177,0,True,True
7412-481,3,2,16,176,0,True,True
7412-498,5,2,66,160,0,True,True
7412-503,9,2,27,146,0,True,True
7412-527,14,2,24,77,0,True,True
7412-531,176,2,582,15620,0,True,True
7412-532,188,53,724,16535,0,True,True
7412-534,181,25,587,15151,0,True,True
7412-535,179,18,559,15010,0,True,True
7412-536,189,57,718,16202,0,True,True
7412-537,161,5,523,12297,0,True,True
7412-538,178,50,700,13563,0,True,True
7412-539,154,7,490,10731,0,True,True
7412-540,154,3,494,10743,0,True,True
7412-541,155,13,495,10742,0,True,True
7412-542,154,9,502,10780,0,True,True
7412-543,154,17,496,10605,0,True,True
7412-544,155,9,516,10560,0,True,True
7412-545,150,3,480,10296,0,True,True
7412-546,225,139,1500,20049,0,True,True
7412-548,88,2,719,8385,0,True,True
7418-8,8,4,53,314,0,True,True
7418-23,5,2,53,313,0,False,True
7468-4,6,2,15,79,0,True,True
7468-12,6,2,15,642,0,True,True
7468-28,21,3,47,807,0,True,True
7498-3,12,2,34,158,0,False,True
7498-13,2,2,7,16,0,False,True
7498-50,13,3,40,185,0,True,True
7499-8,4,3,6,43,0,True,True
7499-13,6,2,9,58,0,True,True
7499-48,25,2,37,314,0,True,True
7499-58,19,4,146,101453,0,True,True
7538-6,12,2,83,399,0,True,True
7538-9,11,10,55,158,0,True,True
7619-53,5,2,26,280,0,True,True
7619-56,101,3,121,15500,0,True,True
7619-81,12,4,91,245,0,True,True
7619-85,46,2,31,544,0,True,True
7653-9,160,2,550,7743,0,True,True
7653-10,42,3,197,6322,0,True,True
7653-25,301,9,1676,8239,0,True,True
7653-28,18,2,47,331,0,True,True
7653-31,712,119,1740,33907,0,True,True
7653-36,277,4,2096,12002,0,True,True
7658-2,61,54,175,500,0,True,True
7658-14,61,2,147,8302,0,True,True
7692-20,15,2,136,1141,0,True,True
7692-21,11,2,110,837,0,True,True
7692-24,11,2,32,1540,0,True,True
7706-1,5,2,6,61,0,True,True
7706-5,6,3,7,97,0,False,True
7715-6,6,2,15,400,0,True,True
7730-1,12,2,68,454,0,True,True
7737-3,15,2,32,400,0,True,True
7749-5,155,29,217,17306,0,True,True
7749-12,10,2,69,1910,0,True,True
7749-15,44,2,162,4009,0,True,True
7749-20,21,2,24,2536,0,True,True
7749-47,9,3,39,305,0,True,True
7749-48,45,5,113,3857,0,True,True
7749-52,61,2,127,4158,0,True,True
7749-56,46,4,96,3000,0,True,True
7761-2,23,2,92,1005,0,True,True
7762-2,115,4,33,3910,0,True,True
7766-1,945,3,1079,2408,0,True,True
7766-3,966,3,3076,16077,0,True,True
7766-5,953,2,2348,9486,0,True,True
7766-50,25,2,71,2938,0,True,True
7780-18,10,2,30,294,0,True,True
7780-36,23,2,73,440,0,True,True
7785-4,7,2,13,817,0,True,True
7790-5,7,2,55,204,0,False,True
7819-7,7,3,10,46,0,True,True
7847-63,4,2,11,47,0,True,True
7847-68,8,2,37,127,0,False,True
7847-85,5,3,24,234,0,True,True
7847-91,5,2,18,86,0,True,True
7862-53,10,2,43,161,0,True,True
7862-54,8,2,28,106,0,True,True
7878-7,3,2,7,21,0,True,True
7935-5,5,4,25,77,0,True,True
7935-7,7,4,14,151,0,True,True
7935-10,4,2,11,110,0,True,True
7935-14,5,3,53,362,0,True,True
7977-9,13,5,35,97,0,True,True
7977-10,12,4,57,518,0,True,True
7984-64,43,3,127,2498,0,True,True
7984-69,22,5,82,518,0,True,True
8040-15,8,2,20,104,0,True,True
8057-1174,331,8,1178,18550,0,True,True
8062-7,2,2,11,151,0,True,True
8062-8,2,2,15,167,0,True,True
8062-21,15,3,138,680,0,True,True
8062-24,26,5,135,1538,0,True,True
8074-42,197,56,405,12003,0,True,True
8116-4,43,5,245,942,0,True,True
8116-5,50,9,292,1952,0,True,True
8116-6,6,2,18,41,0,True,True
8116-7,7,3,16,35,0,True,True
8116-8,3,2,7,12,0,True,True
8116-9,20,2,101,676,0,True,True
8161-18,80,3,362,3588,0,True,True
8161-24,49,2,130,1531,0,True,True
8161-28,11,2,21,297,0,True,True
8161-38,16,2,42,318,0,True,True
8161-42,10,2,26,614,0,True,True
8161-44,55,2,312,3492,0,True,True
8161-45,27,2,83,865,0,True,True
8161-49,13,2,44,641,0,True,True
8161-55,10,3,41,161,0,True,True
8161-56,17,3,57,606,0,True,True
8161-72,2,2,3,6,0,False,True
8161-82,76,2,117,3250,0,True,True
