idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,explanation,sampled for testing
330,refs/remotes/origin/2.0,3eb34e67852dd8ff746560b6d1cc0f9004f7a65d,1bb09e68fb36cf69cc087cd36e15c4526d9b01de,ac6a9f82b783272debb18b0ee2c17b80d969e7e7,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/1bb09e68fb36cf69cc087cd36e15c4526d9b01de_ac6a9f82b783272debb18b0ee2c17b80d969e7e7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/1bb09e68fb36cf69cc087cd36e15c4526d9b01de_ac6a9f82b783272debb18b0ee2c17b80d969e7e7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/1bb09e68fb36cf69cc087cd36e15c4526d9b01de_ac6a9f82b783272debb18b0ee2c17b80d969e7e7_left_right.log'}",True,Tests_passed,e42852915c929cc760273dab2c1a1ac622dcb401fece10600fd3ddfb8ea455f9,True,120.0,8960.0,True,Tests_passed,ab47ef8897c5999370cf6a93ec6bc20aa7ac88d191d25321f227e5c70b48caeb,True,,True
331,refs/remotes/origin/2.0,cf4bff44732eeb506891d5576e8607a43847d011,b4e402d9af85e7a6d36b11b83afd3ed338802955,1f8d398b81d7f10ab29a0438748cb41bfc553b52,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/b4e402d9af85e7a6d36b11b83afd3ed338802955_1f8d398b81d7f10ab29a0438748cb41bfc553b52_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/b4e402d9af85e7a6d36b11b83afd3ed338802955_1f8d398b81d7f10ab29a0438748cb41bfc553b52_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/b4e402d9af85e7a6d36b11b83afd3ed338802955_1f8d398b81d7f10ab29a0438748cb41bfc553b52_left_right.log'}",True,Git_checkout_failed,,True,119.0,8895.0,False,Git_checkout_failed,,False,,False
332,refs/remotes/origin/2.0,b4e402d9af85e7a6d36b11b83afd3ed338802955,b7b369f59c9347b5408d307755ca3c4fb57009c2,a4d323a0b3801840e1081921463c023218e995fa,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/b7b369f59c9347b5408d307755ca3c4fb57009c2_a4d323a0b3801840e1081921463c023218e995fa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/b7b369f59c9347b5408d307755ca3c4fb57009c2_a4d323a0b3801840e1081921463c023218e995fa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/b7b369f59c9347b5408d307755ca3c4fb57009c2_a4d323a0b3801840e1081921463c023218e995fa_left_right.log'}",True,Tests_passed,2f13685b1d7e08703337035bef776b0d9b651c83293116b4dc88cb41453e6046,True,119.0,8959.0,True,Tests_passed,f84a6f55c2ca570266045b0de58e19987274d9bd2936f1e4f423016baebe7c1f,True,,True
333,refs/remotes/origin/2.0,69f03b57eecc274842347dd017d23c7abd64eeeb,94817534161a9c4f9d0495008dc2a1e23b83380f,f9a623cb35bdf8f94d6cf7129767b307a71312b2,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/94817534161a9c4f9d0495008dc2a1e23b83380f_f9a623cb35bdf8f94d6cf7129767b307a71312b2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/94817534161a9c4f9d0495008dc2a1e23b83380f_f9a623cb35bdf8f94d6cf7129767b307a71312b2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/94817534161a9c4f9d0495008dc2a1e23b83380f_f9a623cb35bdf8f94d6cf7129767b307a71312b2_left_right.log'}",True,Tests_passed,895620664f6e3c187b305799228bb210bc008b46d075cf453ccfecfe02c67f21,True,122.0,9337.0,True,Tests_passed,92c4c83477ac5c8a84f925b8e899f789e511c9d9f0fa5927d833843479697ed4,True,,True
334,refs/remotes/origin/2.0,94817534161a9c4f9d0495008dc2a1e23b83380f,c6d75c7553da53bd64b46a030c44f5bb40957eff,aaa5620c8e87b32d03e3dfc4e0312a38dd369968,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/c6d75c7553da53bd64b46a030c44f5bb40957eff_aaa5620c8e87b32d03e3dfc4e0312a38dd369968_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/c6d75c7553da53bd64b46a030c44f5bb40957eff_aaa5620c8e87b32d03e3dfc4e0312a38dd369968_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/c6d75c7553da53bd64b46a030c44f5bb40957eff_aaa5620c8e87b32d03e3dfc4e0312a38dd369968_left_right.log'}",True,Tests_passed,09fdc49764d057881f8463ac2d966eff6537d8f49e6b8e3dcf062707350795ae,True,119.0,8956.0,True,Tests_passed,baae12093b90cefa87b150af85d98feb35193fbb12530d5a26e19da0253f5f09,True,,True
336,refs/remotes/origin/2.0,a4b27fe7e1a7125cbb731d6e19266dab0aff125d,adea0cce0290f03b49ed29ca375b3803270af9f9,ad59b8ce6f048274ba649d9aa294136db3a295cc,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/adea0cce0290f03b49ed29ca375b3803270af9f9_ad59b8ce6f048274ba649d9aa294136db3a295cc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/adea0cce0290f03b49ed29ca375b3803270af9f9_ad59b8ce6f048274ba649d9aa294136db3a295cc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/adea0cce0290f03b49ed29ca375b3803270af9f9_ad59b8ce6f048274ba649d9aa294136db3a295cc_left_right.log'}",True,Tests_passed,8e249ffae4b3d95171ef65756f15338b23ca6494c00509688cb320e664191ba4,True,118.0,8830.0,True,Tests_passed,71e9b62f7322fa09976c2a54c8eaf2ae603c02aad964fa29e30c658459a4d1db,True,,True
338,refs/remotes/origin/2.0,4dd56310d780ad0d35a6c8010e8569a71b1a83f5,1d022b303e4ae8c223859afe3b98c09950a39714,57cf492f9ea2aa458d5d8931ee149359d394a3b4,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/1d022b303e4ae8c223859afe3b98c09950a39714_57cf492f9ea2aa458d5d8931ee149359d394a3b4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/1d022b303e4ae8c223859afe3b98c09950a39714_57cf492f9ea2aa458d5d8931ee149359d394a3b4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/1d022b303e4ae8c223859afe3b98c09950a39714_57cf492f9ea2aa458d5d8931ee149359d394a3b4_left_right.log'}",True,Tests_passed,26124743b2adac6d6279b6b4cf370125e51df4b29b19e9720aa586ab5c2b7ba6,True,117.0,8829.0,True,Tests_passed,c1fb2df1d0b9c76c7dcfdfedec94ee3789dd23be62a2628720f7687b59858f96,True,,True
340,refs/remotes/origin/2.0,2c519e362bf6b8b89ddd3d51ea3f6d44dd75f6bc,fdaaeaf9464ecf6cec5b13c3ae6870a0681db58e,d6ecd81371a9e03659c0670f1757b59944f26df6,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/fdaaeaf9464ecf6cec5b13c3ae6870a0681db58e_d6ecd81371a9e03659c0670f1757b59944f26df6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/fdaaeaf9464ecf6cec5b13c3ae6870a0681db58e_d6ecd81371a9e03659c0670f1757b59944f26df6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/fdaaeaf9464ecf6cec5b13c3ae6870a0681db58e_d6ecd81371a9e03659c0670f1757b59944f26df6_left_right.log'}",True,,,True,117.0,8826.0,,,,False,,False
341,refs/remotes/origin/2.0,fdaaeaf9464ecf6cec5b13c3ae6870a0681db58e,93b8615b5d215eed70437a83bbe294e63c6d0e24,c41c1a5e7659f5ff691efd5007b427709e658a5e,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/93b8615b5d215eed70437a83bbe294e63c6d0e24_c41c1a5e7659f5ff691efd5007b427709e658a5e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/93b8615b5d215eed70437a83bbe294e63c6d0e24_c41c1a5e7659f5ff691efd5007b427709e658a5e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/93b8615b5d215eed70437a83bbe294e63c6d0e24_c41c1a5e7659f5ff691efd5007b427709e658a5e_left_right.log'}",True,,,True,117.0,8826.0,,,,False,,False
342,refs/remotes/origin/2.0,93b8615b5d215eed70437a83bbe294e63c6d0e24,e670818d76f0d9a6571ddfe0d8d624398449a930,932dff6c6e553a0e00fb51fbcbe2cda83854b79a,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/e670818d76f0d9a6571ddfe0d8d624398449a930_932dff6c6e553a0e00fb51fbcbe2cda83854b79a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/e670818d76f0d9a6571ddfe0d8d624398449a930_932dff6c6e553a0e00fb51fbcbe2cda83854b79a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/e670818d76f0d9a6571ddfe0d8d624398449a930_932dff6c6e553a0e00fb51fbcbe2cda83854b79a_left_right.log'}",True,Tests_passed,b6457e9c386146e4a9b864f53de8b660386ef5686d51d0cf2785ff7def9731d8,True,119.0,8870.0,True,Tests_passed,893a2ab606574f56218102ee66eeb63b26d4a79a8e8ad938e204397c547c7ac4,True,,True
343,refs/remotes/origin/2.0,e670818d76f0d9a6571ddfe0d8d624398449a930,127c2a211dd58cc81b61efa85310396aedf7bcae,3434c9e65b996509b83a8e0314fbf6007907ff8a,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/127c2a211dd58cc81b61efa85310396aedf7bcae_3434c9e65b996509b83a8e0314fbf6007907ff8a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/127c2a211dd58cc81b61efa85310396aedf7bcae_3434c9e65b996509b83a8e0314fbf6007907ff8a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/127c2a211dd58cc81b61efa85310396aedf7bcae_3434c9e65b996509b83a8e0314fbf6007907ff8a_left_right.log'}",True,Tests_passed,58d315bf5a36916febc9daca671a8b1450a60e47d475b77b135aa98ab9d08b68,True,117.0,8801.0,True,Tests_passed,beb73b93ea70e42e7f7885e153e09b891a9e6d19d0c1d01a029da635e45390ed,True,,True
344,refs/remotes/origin/2.0,127c2a211dd58cc81b61efa85310396aedf7bcae,5e108acf46ad0d498d814c533b3820c687d92dea,fd9b29c0d9786d30390f5acc2d522f062fc0c1a9,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/5e108acf46ad0d498d814c533b3820c687d92dea_fd9b29c0d9786d30390f5acc2d522f062fc0c1a9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/5e108acf46ad0d498d814c533b3820c687d92dea_fd9b29c0d9786d30390f5acc2d522f062fc0c1a9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/5e108acf46ad0d498d814c533b3820c687d92dea_fd9b29c0d9786d30390f5acc2d522f062fc0c1a9_left_right.log'}",True,Tests_passed,54289464838b699a9f5de5d71cb37bc53e6e61c23f0aadc51604df5933080b35,True,117.0,8805.0,True,Tests_passed,d518c96c78cad3d2ceb24f6c32356d6785f8748e2f39127eea3ff39ad2792ee4,True,,True
345,refs/remotes/origin/2.0,5e108acf46ad0d498d814c533b3820c687d92dea,c71d0b96ef5ca6959b00f41b3ef2893064cef366,4d99c734e1b4bef8e8c5a76553e322d8391cf786,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/c71d0b96ef5ca6959b00f41b3ef2893064cef366_4d99c734e1b4bef8e8c5a76553e322d8391cf786_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/c71d0b96ef5ca6959b00f41b3ef2893064cef366_4d99c734e1b4bef8e8c5a76553e322d8391cf786_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/c71d0b96ef5ca6959b00f41b3ef2893064cef366_4d99c734e1b4bef8e8c5a76553e322d8391cf786_left_right.log'}",True,Tests_passed,7b93cdc49a4dbb33d2f5c18e3c80c285f26e1a53ff799e373086ea2e17f85cc5,True,118.0,9485.0,True,Tests_passed,29f33487712278f47a7f66c85347c362943ed419377849a0ad84ffa3bd4247b1,True,,True
346,refs/remotes/origin/2.0,f0ec634af3fe42769c793c772d2c9be9c07c691d,ebbde4ca0a81b27315994eca503fba1bb964be4e,36a503efdf6bf8c25cc4409ac9be7e2aebdd2698,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/ebbde4ca0a81b27315994eca503fba1bb964be4e_36a503efdf6bf8c25cc4409ac9be7e2aebdd2698_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/ebbde4ca0a81b27315994eca503fba1bb964be4e_36a503efdf6bf8c25cc4409ac9be7e2aebdd2698_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/ebbde4ca0a81b27315994eca503fba1bb964be4e_36a503efdf6bf8c25cc4409ac9be7e2aebdd2698_left_right.log'}",True,,,True,7.0,422.0,,,,False,,False
347,refs/remotes/origin/2.0,36a503efdf6bf8c25cc4409ac9be7e2aebdd2698,03260780f724f85347cfcd0eeac952589a0f3311,8f640399caa83103c970800c8fb15b9990f1257e,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/03260780f724f85347cfcd0eeac952589a0f3311_8f640399caa83103c970800c8fb15b9990f1257e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/03260780f724f85347cfcd0eeac952589a0f3311_8f640399caa83103c970800c8fb15b9990f1257e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/03260780f724f85347cfcd0eeac952589a0f3311_8f640399caa83103c970800c8fb15b9990f1257e_left_right.log'}",False,,,True,6.0,22.0,,,,False,,False
351,refs/remotes/origin/2.1,ffe51f927e90b5010d775ac40cb01109ac7b4af7,77dcf91705a8b4fb4f7ae9a24ced43b4ab45833d,3fc30623e7fbaec1cb63d86618994a6ff680be57,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/77dcf91705a8b4fb4f7ae9a24ced43b4ab45833d_3fc30623e7fbaec1cb63d86618994a6ff680be57_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/77dcf91705a8b4fb4f7ae9a24ced43b4ab45833d_3fc30623e7fbaec1cb63d86618994a6ff680be57_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/77dcf91705a8b4fb4f7ae9a24ced43b4ab45833d_3fc30623e7fbaec1cb63d86618994a6ff680be57_left_right.log'}",True,Tests_failed,4a6e2c557fa0fc1946242ca6a54f029f4a33415176b12da1bf75c76b3cad1d7c,True,414.0,40168.0,False,Tests_passed,7d7f964e0f2e54d36822a8c448375cc8ac27e42302059dc1178a395c98a6bddd,False,,False
357,refs/remotes/origin/2.1,3e757172ae2a837b4cfade16a7cbf18c7fc0bd91,04f7847099a6fede60db49e6a904c2b96d725511,7ac371c5faf54049094dee8d81e8d16278605ffb,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/04f7847099a6fede60db49e6a904c2b96d725511_7ac371c5faf54049094dee8d81e8d16278605ffb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/04f7847099a6fede60db49e6a904c2b96d725511_7ac371c5faf54049094dee8d81e8d16278605ffb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/04f7847099a6fede60db49e6a904c2b96d725511_7ac371c5faf54049094dee8d81e8d16278605ffb_left_right.log'}",True,Tests_failed,006c120d413878296d237f5cea6e05a871d5df1a000917a62b0d811a78aa81dd,True,410.0,38475.0,False,Tests_passed,a3aeb6ef073dc2582c424fb7f2cd9a729cbbf8b3722b3b3676c074d71b737e3e,False,,False
362,refs/remotes/origin/2.1,3cf7786bd4053f4faa0f1c0234ffb205721e72d1,eb5e2cc895e49b295024da4ab8a95105ffdfc431,d9cee594ce8b8e802859b1a4b09203af10e15965,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/eb5e2cc895e49b295024da4ab8a95105ffdfc431_d9cee594ce8b8e802859b1a4b09203af10e15965_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/eb5e2cc895e49b295024da4ab8a95105ffdfc431_d9cee594ce8b8e802859b1a4b09203af10e15965_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/eb5e2cc895e49b295024da4ab8a95105ffdfc431_d9cee594ce8b8e802859b1a4b09203af10e15965_left_right.log'}",True,,,True,33.0,1135.0,,,,False,,False
377,refs/remotes/origin/2.1,cc4db43867fff092f022140a71755e937877aa2e,1269b0cb5b92daa97a376cf7cc1a5e830ee30d70,882f2ccbf99025278133e82c746d95cf2dc687f6,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/1269b0cb5b92daa97a376cf7cc1a5e830ee30d70_882f2ccbf99025278133e82c746d95cf2dc687f6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/1269b0cb5b92daa97a376cf7cc1a5e830ee30d70_882f2ccbf99025278133e82c746d95cf2dc687f6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/1269b0cb5b92daa97a376cf7cc1a5e830ee30d70_882f2ccbf99025278133e82c746d95cf2dc687f6_left_right.log'}",True,,,True,10.0,161.0,,,,False,,False
378,refs/remotes/origin/2.1,d7720491b1bbc25c37ba44f47eedd014d9dad7fd,dce2291ee35ab028515f05394e070b0872776cb6,f315840588cd14931367f59c67ff20f4590df182,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/dce2291ee35ab028515f05394e070b0872776cb6_f315840588cd14931367f59c67ff20f4590df182_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/dce2291ee35ab028515f05394e070b0872776cb6_f315840588cd14931367f59c67ff20f4590df182_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/dce2291ee35ab028515f05394e070b0872776cb6_f315840588cd14931367f59c67ff20f4590df182_left_right.log'}",True,,,True,52.0,2495.0,,,,False,,False
380,refs/remotes/origin/2.1,2acbffec1adda7766298593c6979a349da357403,2ab06b7359c8d2fdf45d5534bf465b368515edf3,abfc63b04cd54b74ea7da1230a064250a9c669cf,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/2ab06b7359c8d2fdf45d5534bf465b368515edf3_abfc63b04cd54b74ea7da1230a064250a9c669cf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/2ab06b7359c8d2fdf45d5534bf465b368515edf3_abfc63b04cd54b74ea7da1230a064250a9c669cf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/2ab06b7359c8d2fdf45d5534bf465b368515edf3_abfc63b04cd54b74ea7da1230a064250a9c669cf_left_right.log'}",True,,,True,21.0,474.0,,,,False,,False
395,refs/remotes/origin/2.1,33a0cf1705c38e1811a85e208f6844f6adc192c4,b7d5f4e37e196a0760c04dd241de75bd3f02471d,2a69e189b704fe8fa9d55f6c99f6ef86304adc56,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/b7d5f4e37e196a0760c04dd241de75bd3f02471d_2a69e189b704fe8fa9d55f6c99f6ef86304adc56_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/b7d5f4e37e196a0760c04dd241de75bd3f02471d_2a69e189b704fe8fa9d55f6c99f6ef86304adc56_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/b7d5f4e37e196a0760c04dd241de75bd3f02471d_2a69e189b704fe8fa9d55f6c99f6ef86304adc56_left_right.log'}",True,Tests_passed,c212aee04e42266d84099f13645f9af3822441f958582ad273db4f7e62bea582,True,354.0,30921.0,True,Tests_passed,dd16bad165c9d4883474e12fc279a92abe718eab6489af8c12b7601b7cb34701,True,,True
399,refs/remotes/origin/2.1,9300eb71f970c273cd108e8606e1ddc146037b90,4a70a0bfa51411c3f88682672cf44236824b429e,175714c75ad25eeb29ac7da9fca4dbb88eade3db,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/4a70a0bfa51411c3f88682672cf44236824b429e_175714c75ad25eeb29ac7da9fca4dbb88eade3db_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/4a70a0bfa51411c3f88682672cf44236824b429e_175714c75ad25eeb29ac7da9fca4dbb88eade3db_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/4a70a0bfa51411c3f88682672cf44236824b429e_175714c75ad25eeb29ac7da9fca4dbb88eade3db_left_right.log'}",True,,,True,131.0,8163.0,,,,False,,False
400,refs/remotes/origin/2.1,e1837f00f56a91b0634e964e2ed2c547ed650d69,f53cb333f46d1804a3f585a3f94563cccebc1423,199ed15b164be36a73d85dd22cff956a4ca6670f,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/f53cb333f46d1804a3f585a3f94563cccebc1423_199ed15b164be36a73d85dd22cff956a4ca6670f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/f53cb333f46d1804a3f585a3f94563cccebc1423_199ed15b164be36a73d85dd22cff956a4ca6670f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/f53cb333f46d1804a3f585a3f94563cccebc1423_199ed15b164be36a73d85dd22cff956a4ca6670f_left_right.log'}",True,Tests_passed,bfe91dfe3a9351cec358874170216782229686980099aaf063e6bfd006870e9c,True,44.0,603.0,False,Tests_failed,97c36166c1fb3de6f0f935ce1fc3478a13c191ec4a96b1db0afaeb1fda2cc656,False,,False
402,refs/remotes/origin/2.1,9a44f8a407b3e1bb7204dce76fbb966e5e845ee2,54f01b566acbfba287ee5cdbec93ea67286e6b8b,e01d1d397f13ee26011781559c1e6f1518fe8f19,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/54f01b566acbfba287ee5cdbec93ea67286e6b8b_e01d1d397f13ee26011781559c1e6f1518fe8f19_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/54f01b566acbfba287ee5cdbec93ea67286e6b8b_e01d1d397f13ee26011781559c1e6f1518fe8f19_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/54f01b566acbfba287ee5cdbec93ea67286e6b8b_e01d1d397f13ee26011781559c1e6f1518fe8f19_left_right.log'}",True,Tests_failed,d4a4322b29cadda5e943281ec2b09da2bdaea0c1f760adc0c55fddba5a340389,True,250.0,22501.0,False,Tests_failed,7f14c06e75923fceddc5829045d77a653b6edc37012417bb75a1b666bdb3533c,False,,False
404,refs/remotes/origin/2.1,9bedc0d850bb23b80974483d77fdb1bec0faa41a,64079dee4df6251a56fabe4fa690a5af6ce0be83,1f65ad495725b2377224032c2d75dfda524e01b6,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/64079dee4df6251a56fabe4fa690a5af6ce0be83_1f65ad495725b2377224032c2d75dfda524e01b6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/64079dee4df6251a56fabe4fa690a5af6ce0be83_1f65ad495725b2377224032c2d75dfda524e01b6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/64079dee4df6251a56fabe4fa690a5af6ce0be83_1f65ad495725b2377224032c2d75dfda524e01b6_left_right.log'}",True,Tests_failed,fd82befcc684d3ba92fe5cd82db92723cee09b5d4381bc5bb89576a76e4a2c3b,True,252.0,22850.0,False,Tests_failed,0ad09e9e89216013fdd85d2c30b757e419d29d74e01bebb78da5f8ff085339dc,False,,False
411,refs/remotes/origin/2.1,f77b0f6b8740886b39572dbbae45eb6a499ae49e,9f6898b261f26117c19069bb064c4de63ca2794e,4866324aebdbcd9c7d42246b8699547cdf37fdde,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/9f6898b261f26117c19069bb064c4de63ca2794e_4866324aebdbcd9c7d42246b8699547cdf37fdde_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/9f6898b261f26117c19069bb064c4de63ca2794e_4866324aebdbcd9c7d42246b8699547cdf37fdde_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/9f6898b261f26117c19069bb064c4de63ca2794e_4866324aebdbcd9c7d42246b8699547cdf37fdde_left_right.log'}",True,,,True,243.0,22262.0,,,,False,,False
413,refs/remotes/origin/2.1,f23819a1626508ca23e5f3a4226bfc6d6f5a4403,6aec8dccc51e26cb18883b43586d25d5b4656b7a,035c10f0c44fb43fc716a26ec3ab6ed19f8f8b88,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/6aec8dccc51e26cb18883b43586d25d5b4656b7a_035c10f0c44fb43fc716a26ec3ab6ed19f8f8b88_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/6aec8dccc51e26cb18883b43586d25d5b4656b7a_035c10f0c44fb43fc716a26ec3ab6ed19f8f8b88_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/6aec8dccc51e26cb18883b43586d25d5b4656b7a_035c10f0c44fb43fc716a26ec3ab6ed19f8f8b88_left_right.log'}",True,Tests_failed,9f68e1dec3a9c2d2838c6f4f607ae41f469a76337a47a3684dd880455aa4a568,True,245.0,22306.0,False,Tests_failed,7f5e9a79819f17c221ed7f5218c0c1cd37f1e0f907aaa18705696e3507e263f7,False,,False
414,refs/remotes/origin/2.1,830c3e53404100507344645f65cba6f20e2e9367,820273e6a16434609c88532176357c74bf9cf654,d7a6a3fff4ac6a934e7265d5d8ebca750eff0086,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/820273e6a16434609c88532176357c74bf9cf654_d7a6a3fff4ac6a934e7265d5d8ebca750eff0086_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/820273e6a16434609c88532176357c74bf9cf654_d7a6a3fff4ac6a934e7265d5d8ebca750eff0086_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/820273e6a16434609c88532176357c74bf9cf654_d7a6a3fff4ac6a934e7265d5d8ebca750eff0086_left_right.log'}",True,,,True,241.0,22243.0,,,,False,,False
