idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl,head hash,head tree fingerprint,head test result
8519,raphaeljolivet/java2typescript,Java,0.931818,1,0,0.239611,8.833333,1.0,1,2374,0.038605,54,1,1,1,1,5e3921b674bfb03ba9ac042238a8db0b9b17ca3a,b8645d2a9d80b4548ea428129e5bd0efd2172a778843a3580eaebf4ec5519209,Tests_passed
8523,silb/dropwizard-shiro,Java,0.833333,1,0,0.058491,3.928571,0.214286,1,599,0.232258,42,1,0,1,1,460bbe00281a8d9644b51d436c8ac13b4160d317,dcfdd657cfe1cad445818806581b83fe2c4346d1ace34815cd6aeaad1c9f477b,Tests_passed
8524,silb/shiro-jersey,Java,0.892857,1,0,0.042045,4.071429,0.357143,1,1340,0.26069,50,1,1,1,1,b6998c8e081210c5adb17d0bc1be2682b3b9b0cd,dda027e3a6dd0f4804c7751f96c85347997fa97a6d4ffbc1e737eb4bb47e83d1,Tests_passed
8541,benjiman/benjiql,Java,1.0,1,0,0.0,2.333333,0.0,0,1711,0.287007,29,0,0,1,0,678f46deb207fd087afb86d026f3bcf336c7072d,1bec4f6cd8ceded01867bf48e830b8436f06072db6ce63ca03808777aa47c447,Tests_passed
8544,amacoder/demo-restWS-spring-jersey-tomcat-mybatis,Java,0.818182,1,0,0.289963,4.75,0.0,1,1355,0.64779,34,1,0,1,1,68403511de5fe868d26d3a8113397969956fcf2a,f9382a6ba249599303e83960526c7517d22bf818c216d2ba1bd5ca92e884c761,Tests_passed
8545,AdamBien/ping,Java,0.5,1,0,0.094017,6.0,0.5,1,216,0.0,27,0,0,1,1,5536d9fe808af1fb40eebad4cd483adf832873d1,8d6b0b5a6e5d04c05f33f0b67d0629832005989486ad1a5bc9dc34ef182edd87,Tests_passed
8556,yfpeng/pengyifan-commons,Java,0.847059,2,0,0.202683,8.411765,0.176471,1,6098,0.141747,15,1,1,1,1,c904b72b5086add5a8e3c1380688002296685f16,1b19280743e04a54dfabce2cf75118d5bdd48d61d0ff233d45961faba5d77d80,Tests_passed
8559,takahi-i/likelike,Java,0.931818,2,1,0.3092,1.118644,0.220339,1,3037,0.350877,35,1,1,1,1,42eb9f511a099bd5fa675d4efa8141a553af1b8b,e813da202c5cb76bd450bacba67905f0620737cde3ee249719f45208c770f128,Tests_passed
8564,lptr/maven-time-tracker,Java,1.0,0,0,0.114622,0.0,0.0,1,1461,0.0,7,0,0,1,0,e734792a7ea7fd51be38fb6d6c7b5c4749c4e2db,67d052172e63f0f046b1ffdc0caac99004d26b6bc348ba641987d2ed67606b3d,Tests_passed
8577,aalmiray/jipsy,Java,0.75,1,1,0.163873,1.3,0.2,1,2444,0.426549,7,0,1,1,1,0782b2dc1193dab8394a4d823092ee2d1d158e77,e8e49c52a6a5e3c37a86f40c595285119e5727d084feec7acf826fe9bb125ec0,Tests_passed
8586,aria42/nlp-utils,Java,0.989583,1,0,0.131014,4.0,0.0,0,5671,0.003055,42,0,0,1,0,3c89ac591fd4a93a315b9648bb2e2d146f0bdc7e,c01f279ffa8c9d17aefddf14840452df4828eabe4ec55c5838d0b9b02417f0fe,Tests_passed
8587,m-reza-rahman/javaee-javascript,Java,1.0,1,0,0.337531,4.0,0.125,1,1094,0.0,52,0,0,1,1,f1ea2531a0a28ac55c7993b4c5668ef8fac6d783,5358713ffafc73ddc59490fd4e2612bf3786a216b08f8dda7d8d2ee885561cfe,Tests_passed
8588,mariuszs/spring-boot-web-jsp-example,Java,0.5,1,0,0.010417,0.230769,0.0,0,100,0.0,15,0,0,1,0,f2c44d6a00932b347297de6abf4fba239b990fcc,2b3f78b47ff8bb8425954cd751ef54a6e0497644e9ab0d690c31b9984ea79104,Tests_passed
8592,socialsensor/graphdb-benchmarks,Java,1.0,2,0,0.089718,22.0,0.4,1,4620,0.0,47,1,1,1,1,87bad504de61e6f47672b815a6a14423eb10fcb9,8d4beb3a0ddacdfff68f8cbb256b2f2451773a55182ed3656969bb67faef85cf,Tests_passed
8593,ks-no/eventstore2,Java,0.984733,3,0,0.037357,9.25,0.5,0,7000,0.327226,26,1,1,1,1,6f830f9115c500eb0a85bdb51df2c2d359760a4a,3ac7de9da383a9cf1c4174afd350e2a91cca619393f40d34cdd7ba6a3934f3a6,Tests_passed
8614,theoweiss/apt-repo,Java,0.909091,1,0,0.281395,3.0,0.076923,1,979,0.0,11,0,0,1,1,882f137c98e0990eaa9a16cbadfb1deee16f7460,4583ff9e2f53e28020e7692bf4fe246517cb567b5a872c286b49be07e0306df5,Tests_passed
8618,code4craft/hello-design-pattern,Java,1.0,1,0,0.173203,2.285714,0.0,1,1373,0.284091,65,1,0,1,1,cdc1f259f727c12c0fc489a62769529e611af413,97ba7626066abb883136caecb83717f90ddb25e1ba3336adeaff9804d704f7ad,Tests_passed
8621,jenkinsci/cucumber-testresult-plugin,Java,0.9,1,0,0.123891,4.470588,0.176471,1,5733,0.049383,10,1,1,1,1,22a2b96117dfc389f881fa1fd93118f9e6d88727,8ba8cf7b66439e9f614480ebdf8656b3242df46b080c89eadba7f2872b7b8ea6,Tests_passed
8637,drcrane/downsample,Java,1.0,0,0,0.056497,0.0,0.0,0,350,0.622896,7,0,0,1,0,e6401506c1668439330b34b78e2964b701503016,9ed402a71b8772607ca60e894dc4b305bff529020ce214f1d21cc1a8ebe58647,Tests_passed
8643,awslabs/amazon-kinesis-connectors,Java,0.984127,5,0,0.387745,0.933333,2.6,1,3894,0.0,202,0,1,1,1,1f59cfbf25cee5dd169575ea7b58c70f3016b668,3b44d056fe71eb56dcee3e506ffa52b04532eb75e14767f8a125b6e0dd8efb49,Tests_passed
8645,mpc-bioinformatics/pia,Java,0.974249,1,0,0.181109,6.0,0.071429,1,63525,0.0,10,0,0,1,1,2dcb3ed463a8e26d3cb84925b07b100cd5996a0c,720d10e0fe466fbe8b9f686e2032e0d30094b77006bf941a0088f3552343f057,Tests_passed
8648,zhangkaitao/springmvc-rest-helloworld,Java,0.5,1,0,0.164474,0.0,0.0,0,127,0.0,18,0,0,0,0,cc7a47a3308fd5871966400509ba2e798b9d977f,4ff2ebe613bbedef7520ff260a77adc84ed055a2dc49cb124e835ce19e382e46,Tests_passed
8649,addthis/meshy,Java,1.0,2,0,0.180017,10.142857,0.357143,1,5956,0.127993,10,1,1,1,1,9386a90a9997b3af8945316c07f3f467321f4383,d0711e542f483ba349d14d3df7d5c2d863d13c5af53022a46b40cc5a279ea673,Tests_passed
8656,goncalomb/NBTEditor,Java,1.0,1,0,0.23342,5.047619,0.0,1,4765,0.0,7,0,0,1,1,135d6ac5f6308f86a487d252f20363783230c260,0506dbe0b1efacf5b15b8836ea900c82b66bb6fa41ff3fe08a33e64974b57721,Tests_passed
8670,takipi/the-logging-olympics,Java,1.0,1,0,0.0,0.0,0.0,0,445,0.391473,16,0,0,0,0,34f452be9b0dcd146467c8c3dc8f9e9042b888d1,f158952a1d376e3be8120d9e4e11326839dd10fdc30f8c3f32d6d2bb8790388d,Tests_passed
8671,trulia/trulia-java-rets-client,Java,0.972851,1,0,0.129094,2.272727,0.727273,1,9757,0.048661,19,1,1,1,1,ef5e3bbafa28de82624cf5ee180c2f80e7341b1a,bb7e9660843993fab64d28f7942ee9bf1b92bf05c9a55e4fc85e7ceeb7aa84f7,Tests_passed
8672,fiji/TrackMate,Java,0.991404,2,0,0.201392,31.857143,2.619048,1,50573,0.068547,14,1,1,1,1,61fec70b7470cb6b6eb989f7229f99d3f9b0cb86,51b4b9c38fc5684d436d3e0bf81e8ec5602d767799356c90b048663c8791e7dd,Tests_passed
8679,LeffelMania/android-midi-lib,Java,1.0,1,0,0.152024,0.555556,0.555556,1,3224,0.0,76,0,0,1,1,7cdd855c2b70d2074a53732e8a3979fe8e65e12a,2703a4198d939483f38ef6fcc157ab164a6058edde02e3b6c2845103abe5a0f7,Tests_passed
8680,HolmesNL/kafka-spout,Java,0.875,3,1,0.310029,4.4,1.3,1,1457,0.623707,86,1,1,1,1,02d4862c15985a26a21279d5ed1e3ab7279ff072,1751d994884eca9aaede3d90b13ea57658038c72aa614808073b13745652479c,Tests_passed
8684,composite/spring4-mvc-embed-tomcat7-example,Java,0.666667,1,0,0.147713,0.0,0.0,1,2720,0.0,6,0,0,1,0,9b5166d4a7d9c6ba30bddc8aad6914533039f1f6,4726ac4f33d25dedafb2eb90042949a354854aa038c1497187dea38338ca32f6,Tests_passed
8701,Mashape/Astronode-Broadcaster,Java,1.0,1,1,0.008525,4.363636,0.181818,0,1262,0.091797,21,0,0,1,1,74c5748fa238a9523e1df85f791c171c534751fe,b62bc032950d04a3b16b66efe697f3e2a108f1bbd8cdb45191765760d7a015dd,Tests_passed
8706,SonarCommunity/sonar-pmd,Java,0.909091,4,0,0.062905,5.636364,0.0,0,9117,0.520132,7,1,0,1,0,9ed89d0287630be44b5728efde04d9381a734a37,ad00ebc3a063bc8195459c768b5848436c7aff412ab07d3821cc06ee31dd9a54,Tests_passed
8711,awslabs/amazon-kinesis-client,Java,0.954545,4,0,0.439578,0.5,1.5,1,6727,0.0,173,0,1,1,1,a48f5436ee1c0f15c50ca1735a16a16d7d8ae637,105366841348a683506c0cc8f60085979fd5c4c105755714af9071b87700bc8d,Tests_passed
8713,zhongdj/Lifecycle,Java,0.983508,1,0,0.38614,5.076923,0.615385,1,51379,0.227109,6,1,1,1,1,f6fe70ef4c1c8d4db9169a5a4ab9511a4c828007,96743679bad539a806657534e23a71af96dfb23b40e1fefb09b9d4807166d19a,Tests_passed
8721,yinwang0/rubysonar,Java,0.986301,1,0,0.027006,38.599998,2.2,1,10106,0.0,219,0,1,1,1,475363fca5efcf33b3ea666edf25d9428c4d061c,a295bf43625b169825787f7f71e3827a8dd7bdc48a4f32516fc416a420da3cb8,Tests_passed
8723,Suseika/liblexeme,Java,1.0,1,0,0.193516,2.75,0.0,1,796,0.148611,26,1,0,1,1,ac2d5aad0707e583cfdd825a0f57ceb4b620b20f,99758f0d087d2e7e52b1463f5c5cc751fd692d8d0c6c374569857ada6c2bfa93,Tests_passed
8726,WhisperSystems/BitHub,Java,0.956522,4,1,0.15633,6.5,7.833333,1,3020,0.1538,617,1,1,1,1,82c9d21d292772e35ac40c8269001add2aa3e884,041dd0d9f59d1621e74bd768664d6841a69aa4eb23ec342607391b2e4e628e70,Tests_passed
8729,gwtbootstrap3/gwtbootstrap3-extras,Java,0.991111,7,1,0.496986,21.799999,11.0,1,9945,0.0,38,1,1,1,1,3b4c82f547f39fbfcf9d44b4b912ea3fdd61c13b,ac5ff4698ac5303faede3adf39197434f5ffe46ef783a502db5b6ecbbb974cb2,Tests_passed
8730,gwtbootstrap3/gwtbootstrap3,Java,0.949861,4,1,0.483969,39.599998,21.466667,1,13403,0.031466,289,1,1,1,1,66b482b4ec5db54931ff76c4a66454ea4d39637f,e36089991d92450a10c04cf88b9e15edd04bd2157c0f1b44cc2705b793c75904,Tests_passed
8743,jcabi/jcabi-odesk,Java,0.833333,2,1,0.533053,4.066667,0.666667,1,818,0.339056,7,1,1,1,1,c1895d4d77ce4836bea4f135994c1d1fec7a3308,9e183974ed31279d2acf0467bba98adbf5f018bef512cd0695f5582144ad4432,Tests_passed
8744,chalup/cerberus,Java,1.0,1,1,0.242515,0.0,0.0,1,299,0.0,23,0,0,1,1,6c25f53b8aed9bd4e2f618f36c4be1fd23d8eb5a,41f34cc4073b182a1f6605e763e18ffc63cecaca62f998fe0950da1ca28cba25,Tests_passed
8749,minecrafter/BungeeJSON,Java,0.958333,1,0,0.303828,4.428571,0.285714,1,873,0.0,7,0,0,1,1,4cca11bf178ff664f819614ef976c07f0eb36ca8,4176ce27ce4c10bc07637970c5f61f4d5056d429b1cf1e36cb12fe16f63ad311,Tests_passed
8750,Steveice10/PacketLib,Java,0.980392,1,0,0.300129,2.461538,0.461538,1,2187,0.0,14,0,1,1,1,e21e6c4e86bd9755afaa2dda9fd0f2a52eae7f7e,47568700f30dfbb0b5608cd82a45a2be3d5e209b47dab6bc7703b97bc0eaa63f,Tests_passed
8753,eHarmony/vw-webservice,Java,0.942308,1,1,0.262702,167.0,6.0,1,3547,0.399011,31,1,1,1,1,53b4cfa9d8872058a50fcaa9e11926a6bd73306c,6c5736c993bb20c3f6308ff77d609ebdcfac7464b27aff99b4d88d1dc8e6fc12,Tests_passed
8756,AtomRain/neo4j-extensions,Java,0.895833,1,0,0.087751,9.461538,0.153846,1,4587,0.0,6,0,0,1,1,bded186d6d91c02a7d4e336347765d75cb88950d,547045e850cde060f07aaf3ef42b5232d30abfb87954a9e7113904d90cda241e,Tests_passed
8757,xnio/netty-xnio-transport,Java,1.0,1,0,0.264186,13.0,0.666667,1,1981,0.099891,8,1,1,1,1,aa301d2730120ee38d37afb61be835c978f9f329,ceef27f37b01817ae22ad226b7ddbe3c802a1f0f8bb333467426e97663666cce,Tests_passed
8759,codecentric/jmeter-graph-maven-plugin,Java,0.0,2,0,0.021277,4.666667,0.333333,0,438,0.0,8,0,0,1,1,87f2115b296d7f45cbfd65f7e3eca78cab7fbc8c,389c37bef331c3229bf18c1d0451358799b0115f9f3e7835d2e79bbff5fca52d,Tests_passed
8786,addthis/muxy,Java,0.892857,2,0,0.164693,6.533333,0.066667,1,3033,0.192294,8,1,1,1,1,18f7c737756cf20ac821e17fcf559f831efdcb46,4e628fa42ff4bd3218f3ae4bd7c560f969c1399b6192c86b7e1db3aa55c9c511,Tests_passed
8794,internet-research-network/breeze,Java,1.0,1,0,0.092652,13.5,1.333333,1,2926,0.488759,17,1,1,1,1,73cb3c7b99d6f9cc3cf9afb4b8e903fbfd6ad9a1,50746008a3e81853676b553c203908b21f551a716d442f461fdec12d68917f40,Tests_passed
8800,tomwhite/java-magazine-kite,Java,0.75,1,0,0.002257,0.0,0.0,0,519,0.0,6,0,0,0,0,4056b082e7d3fd18ba475222777fd3c12ca4643c,46da0c156289b44be623c7484a1e35f8c1942edac4582983d80b2765ddc03bfb,Tests_passed
8801,datanucleus/datanucleus-rdbms,Java,0.996753,1,0,0.302899,30.066668,0.733333,1,101684,0.00028,7,0,1,1,1,5f41c25e6775c03e22e234348edca57058d465ab,97f13d22c34bc5ec0719695d95d42928eb254169f5c8078bde5f94f3fd8ebafd,Tests_passed
8805,rollbar/rollbar-android,Java,0.888889,3,0,0.014581,3.222222,0.722222,0,915,0.0,10,0,0,1,1,148a0e6b0ce4f7cf7a8672fcb79e65861ca9b85b,f2c8778db344a7942df01f565e6d0837aae032e631899fb8d85f71587a6e9ba9,Tests_passed
8810,shelajev/opportunistic-logger,Java,1.0,1,0,0.0,0.0,0.0,0,192,0.0,10,0,0,0,0,820692eab4362fa6c71b6d084c1fec09e09d0a9a,031c9fd053f5b197d233f557ba227006695e91adb9be2bebbf308ef88830b4a1,Tests_passed
8812,Steveice10/MCProtocolLib,Java,0.832653,1,0,0.003773,15.85,3.3,1,10843,0.014471,96,1,1,1,1,6f53d57f8d5ef52f90d89b3c91bc7c0971cdb279,7b0a1a9a689e0570e4004163f20a8ec99579dafebeec631bd76a2738d8e77a8f,Tests_passed
8834,ralscha/extclassgenerator,Java,0.962025,1,1,0.166681,6.8,1.666667,1,9840,0.298978,7,1,1,1,1,ce7b202f43523e0abda1c1ff36a31abfc9cfe457,377092a73fa63e76afdaca4740ecaf7c912ced2b5aa09fd97d2f8b2d6a5bd7e5,Tests_passed
8835,thorikawa/GlassRemote,Java,1.0,1,0,0.064729,0.0,0.0,1,1450,0.0,57,0,0,1,0,27eb12f3b98ad43e5c470759d1c05a34e19a1f28,d3b55f0d7df90dae5c33dad9938cde4db7ee57b64b80c05f60a36cc3eb1586c1,Tests_passed
8836,JeffreyWei/PatternViaJava,Java,0.830508,1,1,0.160082,1.266667,0.0,1,3339,0.0,13,0,0,1,1,6c0ca5ceded5478bf5aca00b463e7ce61cecdbe6,72fab9f01afc9621d4a9cc7716dd17adb6bdfc84b4f317d940122292b5d98b74,Tests_passed
8846,jetty-project/embedded-jetty-jsp,Java,0.3,2,0,0.224352,1.461538,0.307692,1,746,0.0,52,0,0,1,1,f4fd250910988fc26e9547a4bfcb73cdeed7585f,5d42ed26eec0090e38ca6b6d2a25bd599f4c2c35e9cb766f7818e217b02eb4f0,Tests_passed
8849,jeevatkm/excelReader,Java,1.0,1,1,0.397781,1.222222,0.111111,0,778,0.383486,6,0,0,1,1,87f451474e3e8863688d19269bcd2bcc56873e87,b045c9edf3ea9ddd4d81fb4856545de67e9557423a7332f27d4c1ddd15130658,Tests_passed
8852,oyhk/redis-sentinel-java,Java,1.0,1,0,0.254335,0.0,0.0,0,326,0.27234,18,0,0,1,0,aa0a9beca7461d267552abe70e4345c9e90256ed,a290bd76b1f911239b36da5893ec88f89b71416ea57c84e20d68f4234f83a98e,Tests_passed
8855,ryantenney/zookeeper-spring,Java,1.0,1,1,0.045872,1.5,0.1,1,777,0.130435,11,0,0,1,1,3ce01b0d82537be7c7f8a4ed6feb4a7fa1373d2d,a3c6e230c826b0bc3e68ec8e31f782a8914392d470325ba811818e5cf55806b1,Tests_passed
8856,Silverpop/engage-api-client,Java,0.990385,8,0,0.01522,4.5,1.8,1,3497,0.057334,9,1,1,1,1,413f83469df170a9be03bdeeae5caab9aa7f6bce,41238516e0bd4be17c8603504840a02d9123eab7bdb3299f7133490065b8b2b6,Tests_passed
8863,thorikawa/GlassBluetoothProtocol,Java,1.0,1,0,0.033314,0.0,0.0,1,3595,0.0,19,0,0,1,0,92f6daafc05304abba739cfb1f1ac4fd55c8e934,1e8b1839eca635bbb91d5c05da33887aa2e5849e0fc4cec2ae6d9351c4eff0a3,Tests_passed
8864,datanucleus/datanucleus-core,Java,0.990074,1,0,0.326566,40.866669,0.6,1,125772,0.013665,30,1,1,1,1,95f8a985410352262c2e6dc09eed4f4c328bc5b7,3364d215a137a18d5e97e940196519cd16271fe99ad1516120335e96a364b10e,Tests_passed
8865,jtrfp/terminal-recall,Java,0.98708,1,1,0.304916,126.73333,6.4,1,35361,0.038505,12,1,1,1,1,bbf7785256bb5c81bd2b3a16cb35bce4ad5d8bd2,ec55d9b66ca92de83ffe53128b30cfb9543cc7cd63e18a8919543749dfd33ff0,Tests_passed
8873,mybatis/cdi,Java,0.769231,2,1,0.301285,11.538462,0.769231,1,1588,0.164324,10,1,1,1,1,9b3cf3e806bcce2210cf854ee6902e0d49dfbf37,48d1b6a74a0c6b7a42682759aa6e3b0ff11415e47928ee267370d724938f8488,Tests_passed
8889,WangZhongXiang/spring-mybatis-redis-multidb,Java,0.769231,1,0,0.17326,0.0,0.0,0,7380,0.0,11,0,0,0,0,d47d3f769bcfa943507bef29b8b69864aa6b1c17,2b44a2650f2d6d07671e32b1244a06aad8ec4212eed1287aae488201d624670e,Tests_passed
8901,quux00/simplecsv,Java,1.0,1,0,0.133849,11.285714,1.857143,1,13036,0.76925,7,1,1,1,1,aa4bab228e2657b033d8a415d755f2bb74a83048,8efd8def8d97df74ed4a0e680951d7de9ffa572df1fee2c9ed23ce91e1a99a0f,Tests_passed
8902,quux00/hive-json-schema,Java,1.0,2,0,0.451039,2.285714,0.428571,0,1909,0.0,50,0,0,1,1,23b50149d48340d1b5bc62c1436d842dba312a17,333a11b17030e5493b020b9d96340e792c9223abf80d96d3f1b3f22775f06cb6,Tests_passed
8906,flaxsearch/luwak,Java,1.0,1,0,0.323235,15.0625,3.0625,1,6049,0.324516,153,1,1,1,1,7d78a434fe6d1bffe2ddc5e7b0da9825e80d6fcd,9f53d0ce804249dc6ad5000e9a5be2937fd409832f4e853020dd94f25a6c1e71,Tests_passed
8908,searchisko/elasticsearch-river-remote,Java,0.986486,1,1,0.205533,5.833333,4.833333,1,16610,0.570236,14,1,1,1,1,b11c332ea156febd9345d770c823d56a22c71668,1ddaf62efc9fbea36c5c8d78883cbb2d2f0a9922a0d75b43a604660d0bd461e2,Tests_passed
8910,AccelerationNet/access2csv,Java,0.0,2,0,0.040816,1.0,1.0,1,184,0.0,24,0,0,1,1,b0b4e25002baaee77e16551cbebab326375b85c6,27ccabb8060bf8447fdd6bee49d6d2094449dd07436623e4617216c06f888997,Tests_passed
8912,EdwardLee03/Java_Concurrency_In_Practice,Java,1.0,1,0,0.557292,0.0,0.0,1,258,0.168889,6,0,0,1,0,391f46fd4894d0f7153882de381c08f6a52496da,ad6dbb623eed6f863919655a6a3ef513aa57f71f0c320977e178f2875d1da841,Tests_passed
8917,FenixEdu/fenixedu-java-sdk,Java,0.975309,2,0,0.154597,2.176471,0.470588,0,2082,0.0,8,0,0,1,1,45198006efadfaa3953c2ea0e32e293ccf0bcccd,c546c991ab03c6e09ba50c7a1026de3cbe9e53794c579e23e774c8a86854a1a1,Tests_passed
8926,Glamdring/google-plus-java-api,Java,0.983607,1,0,0.051732,4.875,1.0,1,2114,0.083678,8,1,1,1,1,410c4a3a8b04ad523226afb72070d9d1391d856d,7aac6e1542b8321c5280a1ea953031b02bac73450fad02d6db03e3c06d8c8018,Tests_passed
8934,Carbonado/Carbonado,Java,0.918367,1,0,0.325669,1.254902,0.039216,1,55796,0.0,22,0,0,1,1,eee29b365a61c8f03e1a1dc6bed0692e6b04b1db,b3836902487ee87090ffb2071a1a29a1616920805e772c20004308f1b6dddcf3,Tests_passed
8955,jetty-project/embedded-jetty-websocket-examples,Java,1.0,1,0,0.084906,0.285714,0.214286,0,291,0.0,77,0,0,1,0,dee09b32be7fb002b729d4108402551fb4044af6,0a3e680b22ea1e362ad2e8d54e489e3bfaf83e309633f89ff2336f8fad8173d3,Tests_passed
8971,Downfy/log4j-elasticsearch-java-api,Java,0.75,2,0,0.356522,1.555556,0.111111,1,257,0.081481,14,1,0,1,1,87e5b2495eff800e960c91cdee7bc5343dc308f7,95f5c056112e059af3b792f95a9960d1911a61c8be1fb25cf21fd7a0e0db1f5d,Tests_passed
8972,nurkiewicz/wjug-reactive,Java,0.535714,1,0,0.02109,0.0,0.0,0,1114,0.660966,11,0,0,1,0,76a13732dcd0cb6dff9e7633b9b8cfec185bd3ac,7b6f60e2b8c9918e2cc210b2a5ee06899bc9765bd960d85c4ffe3d16a6a233de,Tests_passed
8975,jerrinot/hugecast,Java,1.0,1,0,0.238464,0.0,0.0,1,2767,0.0,16,0,0,1,0,bc3b201498ec46344d85336124bd29bccac547ab,1427e2d96763ca92d3f5fd1ffb569c022bbe7f7d1b92436fda3d9d71344af4f1,Tests_passed
8986,galenframework/galen,Java,0.990099,1,0,0.139989,29.238094,11.238095,1,46726,0.338219,608,1,1,1,1,6c7dc1f11d097e6aa49c45d6a77ee688741657a4,f63685e17cf64504838cbf716eae31a22f7c8775cf4f9e496d2a96636a20412e,Tests_passed
8997,jclawson/jackson-dataformat-hocon,Java,1.0,2,1,0.201397,2.615385,0.230769,1,1383,0.068652,6,1,1,1,1,32149c89f5f9288ce6860f87e7bf55acea03cdbf,f2ea2f62ff3089510e69a4c74aad86915f8feb15278060b96fc100a4608777f3,Tests_passed
8998,recommenders/rival,Java,0.819149,2,1,0.28137,16.941175,5.058824,1,5674,0.130307,63,1,1,1,1,6ee8223e91810ae1c6052899595af3906e0c34c6,993c9f195f7e4e2d01b43679e06312d411123f38cc260d4621851cdf52cf0a76,Tests_passed
9007,reta/jetty-web-sockets-jsr356,Java,1.0,2,0,0.016438,1.0,0.333333,1,366,0.0,13,0,0,1,1,ac6b97b2c57af24fe76bcee72ae0dc543571cc8e,e0485870a22d7bf454046bba1bb07fdd6d44e110d7dea41b269239dbe4749b6d,Tests_passed
9024,benjiman/expressions,Java,1.0,1,0,0.000281,4.538462,0.076923,1,3575,0.427399,20,0,1,1,1,7ed6748aca423f4688b84167828a89ca805c3793,0e70effce3489d65a65fd583e68c3cd6e79c5b700c72931732ff9d47e702e3d2,Tests_passed
9044,struberg/InterDyn,Java,0.538462,0,0,0.295455,0.0,0.0,1,744,0.05501,9,0,0,1,0,972a6ea126989147e51fe3fd07a24fc53b1646f1,35a1934e29a8e998684f9e9e59d58945973e549d7615dcbe0337461fb63255d1,Tests_passed
9050,TheHolyWaffle/TeamSpeak-3-Java-API,Java,1.0,2,1,0.563027,7.866667,2.733333,1,7391,0.0,92,1,1,1,1,decd7c8bda74246ac9c0f704599cb4c272ba6181,4ca4319af1c4e45f6eac2701ac97105bedca2498f2511fe7ee492d80a71b3754,Tests_passed
9055,rahmanusta/JaxRS-SSE,Java,1.0,1,0,0.029866,0.5,0.0,0,1884,0.0,6,0,0,1,0,a5549e1c13a19d3836fcd9c92b610e705e32db58,8d683f8ba48c8075e7785ded17cfd11bbf70a766035a43990c942b294c300675,Tests_passed
9078,mike-ensor/aes-256-encryption-utility,Java,0.857143,1,0,0.090909,16.0,0.0,0,575,0.508021,25,0,0,1,0,242cdd7d533e7916ea8f5d011ea79638e003704f,ee4643887d2ff5d8ef270aba6cde0bcb2e57aade8715c18753005437cf6a7217,Tests_passed
9082,vhyza/elasticsearch-analysis-lemmagen,Java,0.857143,1,0,0.008333,0.0,0.0,1,357,0.40201,27,0,0,1,0,1411478feb47146a64a1727dd2b90b613d747ed3,fd21156dfbb55a9404d16f466a469c46e5f642bebaf4103a91cee306cd26b60b,Tests_passed
9083,worldline/openshift-maven-plugin,Java,1.0,1,0,0.115132,2.4,0.6,1,807,0.0,7,0,0,1,1,04212f50a2a745092a658332a9d04d485d3a3a7e,b29320c7b30831323651f98bb5ca6da1d6870133ac023d06ec4c109172e0af2e,Tests_passed
9104,apache/velocity-tools,Java,0.956098,3,0,0.313895,1.785714,0.0,1,40217,0.156944,9,1,0,1,1,edeb0aec9ffe195f38f4687c7d93e076b4cafe4a,02f62fe97e530ecda638c1786c1b61ab2331d39f90c50d0b604fa319a985a71c,Tests_passed
9113,t1/logging-interceptor,Java,0.897959,1,1,0.051072,10.733333,1.466667,0,3508,0.545137,9,0,1,1,1,7e27807ac6857de52d3a82f1c961b93f10dff48e,31fadea38b4f3a3ac1f59546e624a822175a0cb27b15a30077413db64c74a75a,Tests_passed
9121,ryantenney/spring-rest-hmac,Java,0.777778,0,0,0.212066,0.0,0.0,1,435,0.0,13,0,0,1,0,62bfc4e7c91bc442a23a8300d9453f3db85969e6,de3ad84a4a8ad8a3dc2ae4e4ab22ed6c0e4c3e6654af6eef3906e4d9eca6edb5,Tests_passed
9123,thorikawa/glass-head-gesture-detector,Java,0.666667,1,0,0.268456,0.0,0.0,1,283,0.0,19,0,0,1,1,4f531347446da524eb319ea458643930b7a19615,f63522659998b6ced136d83702ec0f232df5ae305b3c52e291a0feaa9a9ca968,Tests_passed
9125,nagaseyasuhito/camellia,Java,1.0,1,1,0.003122,1.25,0.0,0,972,0.256318,7,0,0,1,1,4deb390cfc8776bc3829f09a4e682b37c854d5c6,a9340e57d230310228e9ba664131c62f087312382a51731d5373d25cc15776a2,Tests_passed
9127,yangbutao/disgear,Java,0.865672,1,0,0.116251,0.0,0.0,0,8815,0.011201,51,0,0,1,0,b01ada1f0c2f544ac39acd794224d91c77b5eee0,c05a02b0ea4ffd9afccca781056200077a133a41b949857e6f8dcea19ef2ec68,Tests_passed
9160,linux-china/plantuml-gist,Java,0.9,1,0,0.069454,6.222222,0.111111,0,1440,0.071291,31,0,0,1,1,a894e9d3601a1dd1be41a33c3e3497b5901e4773,0ab4a73bc2b1b31c78b6af6d97367b6c2d854b31d19a9c2c4e10051ec7bb619a,Tests_passed
9161,poetix/octarine,Java,0.991071,1,1,0.065921,8.933333,0.066667,1,7774,0.251101,46,1,1,1,1,1161036869336b85d24c00a556840ef6e286f3a7,16c225f02598edf08feab0c1bbb7fc2403c056b45287d4f0b10d0ff08eb9bdfb,Tests_passed
